1365 380,74 10,65
1366 380,65 9,35000000000001
1367 380,57 6,34999999999999
1368 380,49 5,55
1369 380,4 6,40000000000001
1370 380,32 7,95
1371 380,24 5,40000000000001
1372 380,15 8,9
1373 380,07 7,95
1374 379,98 12,15
1375 379,9 6,05
1376 379,82 8,15000000000001
1377 379,73 4,35
1378 379,65 7,59999999999999
1379 379,57 9,05
1380 379,48 4,05
1381 379,4 6,5
1382 379,32 3,15000000000001
1383 379,23 9,05
1384 379,15 4,8
1385 379,06 6,75
1386 378,98 5
1387 378,9 6,6
1388 378,81 7,8
1389 378,73 8,2
1390 378,65 6,14999999999999
1391 378,56 7,6
1392 378,48 6,2
1393 378,4 9,89999999999999
1394 378,31 8,94999999999999
1395 378,23 5,34999999999999
1396 378,15 7,9
1397 378,06 5,65
1398 377,98 7,40000000000001
1399 377,89 3
1400 377,81 6,3
1401 377,73 6,3
1402 377,64 4,25
1403 377,56 6,35
1404 377,48 6,45
1405 377,39 5,3
1406 377,31 5,3
1407 377,23 5,55
1408 377,14 5,7
1409 377,06 4,85
1410 376,97 4,75
1411 376,89 6,75
1412 376,81 6
1413 376,72 5
1414 376,64 4,95
1415 376,56 6,05
1416 376,47 6,3
1417 376,39 6,2
1418 376,31 6,8
1419 376,22 6,64999999999999
1420 376,14 4,2
1421 376,05 6,7
1422 375,97 8,3
1423 375,89 5,4
1424 375,8 8,25
1425 375,72 6,5
1426 375,64 8,5
1427 375,55 7,1
1428 375,47 6
1429 375,39 5,1
1430 375,3 6,59999999999999
1431 375,22 5,85
1432 375,13 6,05
1433 375,05 3,7
1434 374,97 6,85000000000001
1435 374,88 7,75
1436 374,8 7,05
1437 374,72 6,40000000000001
1438 374,63 5,3
1439 374,55 7,10000000000001
1440 374,47 5,5
1441 374,38 6,05
1442 374,3 6,45
1443 374,21 5,00000000000001
1444 374,13 8,3
1445 374,05 3,84999999999999
1446 373,96 6,89999999999999
1447 373,88 5,59999999999999
1448 373,8 7,2
1449 373,71 6,90000000000001
1450 373,63 6,34999999999999
1451 373,55 6,75000000000001
1452 373,46 5,25
1453 373,38 3,3
1454 373,29 7,40000000000001
1455 373,21 6,8
1456 373,13 7,99999999999999
1457 373,04 4,7
1458 372,96 3,65
1459 372,88 5,95
1460 372,79 6
1461 372,71 7,5
1462 372,63 7,64999999999999
1463 372,54 5,75
1464 372,46 6,8
1465 372,37 3,3
1466 372,29 4,6
1467 372,21 4,8
1468 372,12 5,75
1469 372,04 4,55
1470 371,96 8,3
1471 371,87 6,8
1472 371,79 9,95
1473 371,71 7,55
1474 371,62 6,89999999999999
1475 371,54 5,9
1476 371,45 6,95
1477 371,37 5,95
1478 371,29 7,55000000000001
1479 371,2 4,55
1480 371,12 8,75
1481 371,04 3,45
1482 370,95 4,75
1483 370,87 7
1484 370,79 5,89999999999999
1485 370,7 3,5
1486 370,62 3,95
1487 370,53 7,75000000000001
1488 370,45 6,55
1489 370,37 5,40000000000001
1490 370,28 9,90000000000001
1491 370,2 6,60000000000001
1492 370,12 5,2
1493 370,03 5,9
1494 369,95 9,75
1495 369,87 3,25000000000001
1496 369,78 3,8
1497 369,7 3,40000000000001
1498 369,61 8,05
1499 369,53 9,45
1500 369,45 7,5
1501 369,36 6,65000000000001
1502 369,28 3,5
1503 369,2 6,1
1504 369,11 5,85000000000001
1505 369,03 6,3
1506 368,95 6,3
1507 368,86 5,05
1508 368,78 5,5
1509 368,69 5,45
1510 368,61 7,95
1511 368,53 6,3
1512 368,44 5,85000000000001
1513 368,36 3,2
1514 368,28 5,14999999999999
1515 368,19 3,8
1516 368,11 4,94999999999999
1517 368,03 3,9
1518 367,94 10,55
1519 367,86 5,3
1520 367,77 4,15
1521 367,69 7,25
1522 367,61 5,2
1523 367,52 5,25
1524 367,44 5,75
1525 367,36 2,8
1526 367,27 8
1527 367,19 4,2
1528 367,11 4,35
1529 367,02 3,95
1530 366,94 4
1531 366,85 3,8
1532 366,77 8
1533 366,69 3,75
1534 366,6 8,6
1535 366,52 8,4
1536 366,44 28,35
1537 366,35 136,9
1538 366,27 63,45
1539 366,19 10,6
1540 366,1 6,25
1541 366,02 7,09999999999999
1542 365,93 5,95
1543 365,85 7,24999999999999
1544 365,77 9,2
1545 365,68 7,95
1546 365,6 53,2
1547 365,52 227,8
1548 365,43 113
1549 365,35 16,35
1550 365,27 12,9
1551 365,18 52,3
1552 365,1 693,7
1553 365,02 1118,95
1554 364,93 270,3
1555 364,85 22
1556 364,76 13,35
1557 364,68 7,4
1558 364,6 5,90000000000001
1559 364,51 6,75
1560 364,43 4,89999999999999
1561 364,35 6,05
1562 364,26 5,25000000000001
1563 364,18 7,55
1564 364,1 7,7
1565 364,01 4,45
1566 363,93 4,5
1567 363,84 5,05
1568 363,76 6,2
1569 363,68 4,1
1570 363,59 5
1571 363,51 0,949999999999996
1572 363,43 6,95
1573 363,34 3,55
1574 363,26 5,85
1575 363,18 5,15
1576 363,09 8,45
1577 363,01 3,6
1578 362,92 5,59999999999999
1579 362,84 4,55
1580 362,76 8,05
1581 362,67 6,1
1582 362,59 4,2
1583 362,51 7,3
1584 362,42 6,2
1585 362,34 6,9
1586 362,26 3,4
1587 362,17 5,65
1588 362,09 7,2
1589 362 3,45
1590 361,92 7,55
1591 361,84 7,2
1592 361,75 4,64999999999999
1593 361,67 5,85
1594 361,59 7,55
1595 361,5 5,84999999999999
1596 361,42 4,65
1597 361,34 5,1
1598 361,25 6,45
1599 361,17 7,35
1600 361,08 5,10000000000001
1601 361 4
1602 360,92 8,10000000000001
1603 360,83 2,55
1604 360,75 5,05
1605 360,67 4,4
1606 360,58 6,95
1607 360,5 7,15
1608 360,42 8,34999999999999
1609 360,33 4,65
1610 360,25 6,7
1611 360,16 6,05
1612 360,08 7,9
1613 360 2,40000000000001
1614 359,91 4,05
1615 359,83 2,55
1616 359,75 4,05
1617 359,66 6,55
1618 359,58 4
1619 359,5 5,45
1620 359,41 8,45
1621 359,33 7,2
1622 359,24 4,90000000000001
1623 359,16 6,55
1624 359,08 3,1
1625 358,99 4,85
1626 358,91 4,90000000000001
1627 358,83 4,8
1628 358,74 6,89999999999999
1629 358,66 6,05
1630 358,58 7,45
1631 358,49 6,75
1632 358,41 7,59999999999999
1633 358,32 3,35
1634 358,24 6,85000000000001
1635 358,16 5,1
1636 358,07 5,45
1637 357,99 6,15
1638 357,91 3,55000000000001
1639 357,82 4,7
1640 357,74 6,5
1641 357,66 3,45
1642 357,57 6,15
1643 357,49 8,15
1644 357,4 6,10000000000001
1645 357,32 3,8
1646 357,24 5,35
1647 357,15 5,5
1648 357,07 4,39999999999999
1649 356,99 4,5
1650 356,9 2,45
1651 356,82 6,60000000000001
1652 356,74 7,15000000000001
1653 356,65 5,35
1654 356,57 3,75
1655 356,48 5,59999999999999
1656 356,4 5,2
1657 356,32 6
1658 356,23 6,10000000000001
1659 356,15 6,65000000000001
1660 356,07 2,7
1661 355,98 5,1
1662 355,9 5,40000000000001
1663 355,82 4,3
1664 355,73 4,65000000000001
1665 355,65 3,05
1666 355,56 5
1667 355,48 6,25
1668 355,4 6
1669 355,31 5,75
1670 355,23 3,60000000000001
1671 355,15 5,5
1672 355,06 1,64999999999999
1673 354,98 5,45
1674 354,9 4,25
1675 354,81 1,8
1676 354,73 6,39999999999999
1677 354,64 2,7
1678 354,56 5,55
1679 354,48 6,45
1680 354,39 4,3
1681 354,31 2,7
1682 354,23 2,55
1683 354,14 6,8
1684 354,06 4,05
1685 353,98 3,3
1686 353,89 4,55
1687 353,81 7,35
1688 353,72 4,3
1689 353,64 3,5
1690 353,56 8,3
1691 353,47 6,1
1692 353,39 3,95
1693 353,31 7,9
1694 353,22 3,45
1695 353,14 5,55
1696 353,06 6,75
1697 352,97 4,85
1698 352,89 2,1
1699 352,8 4,85
1700 352,72 4,3
1701 352,64 3,15
1702 352,55 5,95
1703 352,47 6,7
1704 352,39 7,8
1705 352,3 4,15000000000001
1706 352,22 3,3
1707 352,14 4,95
1708 352,05 7,25
1709 351,97 3,55
1710 351,88 7,5
1711 351,8 4,45
1712 351,72 4,45
1713 351,63 4,65
1714 351,55 4,30000000000001
1715 351,47 5,1
1716 351,38 2,75
1717 351,3 6,15
1718 351,22 6,5
1719 351,13 6,8
1720 351,05 7,15000000000001
1721 350,97 7,35
1722 350,88 4,55000000000001
1723 350,8 5,59999999999999
1724 350,71 4,6
1725 350,63 7,45
1726 350,55 3,45
1727 350,46 4,65
1728 350,38 1,5
1729 350,3 5,2
1730 350,21 3,6
1731 350,13 3,75
1732 350,05 8,69999999999999
1733 349,96 5,75
1734 349,88 7,35
1735 349,79 5,64999999999999
1736 349,71 8,40000000000001
1737 349,63 3,5
1738 349,54 4,85000000000001
1739 349,46 4,55
1740 349,38 7,8
1741 349,29 3,09999999999999
1742 349,21 5,84999999999999
1743 349,13 5,7
1744 349,04 6,75
1745 348,96 4,15
1746 348,87 6,35000000000001
1747 348,79 4,4
1748 348,71 8
1749 348,62 5,55
1750 348,54 4,3
1751 348,46 4,75
1752 348,37 4,75
1753 348,29 5,05
1754 348,21 2,60000000000001
1755 348,12 3,05
1756 348,04 5,3
1757 347,95 3,90000000000001
1758 347,87 4,5
1759 347,79 7,09999999999999
1760 347,7 6,14999999999999
1761 347,62 3,59999999999999
1762 347,54 5,55
1763 347,45 7,95
1764 347,37 5,40000000000001
1765 347,29 4,8
1766 347,2 3,40000000000001
1767 347,12 3,10000000000001
1768 347,03 5,25
1769 346,95 5,35
1770 346,87 5,5
1771 346,78 6,59999999999999
1772 346,7 5,55
1773 346,62 4,25
1774 346,53 5,59999999999999
1775 346,45 2,8
1776 346,37 5,60000000000001
1777 346,28 3,8
1778 346,2 8,5
1779 346,11 6,55
1780 346,03 6
1781 345,95 3,5
1782 345,86 4,3
1783 345,78 4,7
1784 345,7 5,5
1785 345,61 2,55
1786 345,53 1,65000000000001
1787 345,45 7,2
1788 345,36 3,55
1789 345,28 4,75
1790 345,19 2,4
1791 345,11 7,15
1792 345,03 3,89999999999999
1793 344,94 7
1794 344,86 6,15
1795 344,78 7,45
1796 344,69 3,15
1797 344,61 3,75
1798 344,53 4,6
1799 344,44 6,39999999999999
1800 344,36 6,7
1801 344,27 6,65
1802 344,19 3,5
1803 344,11 1,65000000000001
1804 344,02 3,34999999999999
1805 343,94 2,4
1806 343,86 5
1807 343,77 3,4
1808 343,69 7,05
1809 343,61 3,05
1810 343,52 6,7
1811 343,44 7,05
1812 343,35 5,5
1813 343,27 4,34999999999999
1814 343,19 5,85
1815 343,1 4,85
1816 343,02 5,75
1817 342,94 3,15
1818 342,85 4,60000000000001
1819 342,77 6,49999999999999
1820 342,69 5,10000000000001
1821 342,6 3,5
1822 342,52 2,05
1823 342,43 5,7
1824 342,35 4,95
1825 342,27 5,09999999999999
1826 342,18 4,09999999999999
1827 342,1 5,2
1828 342,02 2,90000000000001
1829 341,93 3,95
1830 341,85 2,75
1831 341,77 7,60000000000001
1832 341,68 5,25
1833 341,6 4,1
1834 341,51 1,80000000000001
1835 341,43 5,35
1836 341,35 1,85
1837 341,26 2,95
1838 341,18 3,24999999999999
1839 341,1 5,95
1840 341,01 6,35000000000001
1841 340,93 5,6
1842 340,85 5
1843 340,76 5,1
1844 340,68 5,84999999999999
1845 340,59 3,95
1846 340,51 5,55
1847 340,43 2,2
1848 340,34 6,05000000000001
1849 340,26 5,8
1850 340,18 3,55000000000001
1851 340,09 3,59999999999999
1852 340,01 6,30000000000001
1853 339,93 4,2
1854 339,84 0,75
1855 339,76 9,75
1856 339,67 6,24999999999999
1857 339,59 6,8
1858 339,51 6,14999999999999
1859 339,42 4,5
1860 339,34 2,7
1861 339,26 1,55
1862 339,17 3,4
1863 339,09 3,59999999999999
1864 339,01 5,3
1865 338,92 2,2
1866 338,84 6,84999999999999
1867 338,75 6,5
1868 338,67 6,09999999999999
1869 338,59 4,2
1870 338,5 3,3
1871 338,42 6,1
1872 338,34 3,50000000000001
1873 338,25 4,45
1874 338,17 7,34999999999999
1875 338,09 6,45
1876 338 5
1877 337,92 2,2
1878 337,83 5,10000000000001
1879 337,75 6
1880 337,67 2,1
1881 337,58 3,55
1882 337,5 4,3
1883 337,42 7,5
1884 337,33 1,75
1885 337,25 3,55
1886 337,17 3,1
1887 337,08 7,55
1888 337 5,84999999999999
1889 336,92 3,85
1890 336,83 6,44999999999999
1891 336,75 3,9
1892 336,66 0,900000000000006
1893 336,58 3,8
1894 336,5 4,4
1895 336,41 7,6
1896 336,33 6,95
1897 336,25 4,9
1898 336,16 4,85000000000001
1899 336,08 3,09999999999999
1900 336 7
1901 335,91 5,45
1902 335,83 5,35
1903 335,74 1,95
1904 335,66 4,2
1905 335,58 4,25
1906 335,49 3,15000000000001
1907 335,41 4,1
1908 335,33 6,40000000000001
1909 335,24 5,65
1910 335,16 6,25
1911 335,08 2,7
1912 334,99 6,59999999999999
1913 334,91 3,65
1914 334,82 3,7
1915 334,74 7,15
1916 334,66 3,99999999999999
1917 334,57 3,09999999999999
1918 334,49 5,8
1919 334,41 2,85
1920 334,32 11,05
1921 334,24 27,1
1922 334,16 10,4
1923 334,07 5
1924 333,99 5,35000000000001
1925 333,9 3,15000000000001
1926 333,82 7,15
1927 333,74 10
1928 333,65 7,5
1929 333,57 3,34999999999999
1930 333,49 5,40000000000001
1931 333,4 3,65
1932 333,32 9,8
1933 333,24 0,25
1934 333,15 5,05
1935 333,07 4,7
1936 332,98 6,45
1937 332,9 4,75
1938 332,82 5,34999999999999
1939 332,73 5,25
1940 332,65 4,65000000000001
1941 332,57 2,1
1942 332,48 2,55
1943 332,4 5,35
1944 332,32 6,25
1945 332,23 4,95
1946 332,15 2,45
1947 332,06 5,95
1948 331,98 5,2
1949 331,9 4,7
1950 331,81 6,5
1951 331,73 5,65000000000001
1952 331,65 5,05
1953 331,56 4,35
1954 331,48 -1,7
1955 331,4 3,39999999999999
1956 331,31 5,14999999999999
1957 331,23 5,3
1958 331,14 8,2
1959 331,06 3,25
1960 330,98 6,05
1961 330,89 2,95
1962 330,81 4,95
1963 330,73 5,2
1964 330,64 5,84999999999999
1965 330,56 5,1
1966 330,48 7,2
1967 330,39 3,95
1968 330,31 5,4
1969 330,22 6,6
1970 330,14 5,05
1971 330,06 3,35
1972 329,97 4,7
1973 329,89 1,2
1974 329,81 5,75
1975 329,72 1,8
1976 329,64 5,10000000000001
1977 329,56 4,2
1978 329,47 5,50000000000001
1979 329,39 5,99999999999999
1980 329,3 6,05
1981 329,22 5,6
1982 329,14 7
1983 329,05 3,65000000000001
1984 328,97 1,5
1985 328,89 1,59999999999999
1986 328,8 6,05
1987 328,72 4,15
1988 328,64 2,75
1989 328,55 7,1
1990 328,47 7,55
1991 328,38 4,85
1992 328,3 3,3
1993 328,22 3,84999999999999
1994 328,13 3,45
1995 328,05 6,85
1996 327,97 7,40000000000001
1997 327,88 5,8
1998 327,8 4
1999 327,72 6,05
2000 327,63 5,15000000000001
2001 327,55 5,05
2002 327,46 6,5
2003 327,38 4,15000000000001
2004 327,3 5,55
2005 327,21 4,55
2006 327,13 5,84999999999999
2007 327,05 7,49999999999999
2008 326,96 6,65000000000001
2009 326,88 4
2010 326,8 3,44999999999999
2011 326,71 5,55
2012 326,63 5,95
2013 326,54 3,45
2014 326,46 4,55
2015 326,38 6,05
2016 326,29 7,64999999999999
2017 326,21 7,65000000000001
2018 326,13 2,40000000000001
2019 326,04 3,59999999999999
2020 325,96 5,5
2021 325,88 4,2
2022 325,79 5,2
2023 325,71 2,05
2024 325,62 5,2
2025 325,54 4,6
2026 325,46 4,2
2027 325,37 5,15
2028 325,29 4,35000000000001
2029 325,21 0,700000000000003
2030 325,12 7,75
2031 325,04 6,3
2032 324,96 6,05
2033 324,87 3,35
2034 324,79 4,25000000000001
2035 324,7 2,55
2036 324,62 4,90000000000001
2037 324,54 3,05
2038 324,45 6,65000000000001
2039 324,37 5,55
2040 324,29 7,64999999999999
2041 324,2 7,65
2042 324,12 4,95
2043 324,04 5,55
2044 323,95 3,05
2045 323,87 4,05
2046 323,79 8,84999999999999
2047 323,7 4,75
2048 323,62 5
2049 323,53 3,45
2050 323,45 6,2
2051 323,37 0,899999999999999
2052 323,28 5,95
2053 323,2 4,75
2054 323,12 1,65
2055 323,03 5,85
2056 322,95 5,30000000000001
2057 322,87 1,15
2058 322,78 5,85000000000001
2059 322,7 4,2
2060 322,61 3,05000000000001
2061 322,53 3
2062 322,45 3,55
2063 322,36 6,65
2064 322,28 7,15000000000001
2065 322,2 9,05
2066 322,11 5,75
2067 322,03 2,55
2068 321,95 3,7
2069 321,86 5,7
2070 321,78 1,55
2071 321,69 6,55
2072 321,61 8,35000000000001
2073 321,53 4,8
2074 321,44 2,59999999999999
2075 321,36 4,55
2076 321,28 7,09999999999999
2077 321,19 2,95
2078 321,11 3,40000000000001
2079 321,03 7,05
2080 320,94 5,00000000000001
2081 320,86 2,7
2082 320,77 5,94999999999999
2083 320,69 6,15000000000001
2084 320,61 2,95
2085 320,52 3,15
2086 320,44 4,84999999999999
2087 320,36 4,09999999999999
2088 320,27 5,64999999999999
2089 320,19 5,05
2090 320,11 5,59999999999999
2091 320,02 4,2
2092 319,94 8,40000000000001
2093 319,85 4,25
2094 319,77 7,39999999999999
2095 319,69 4
2096 319,6 4
2097 319,52 3,35
2098 319,44 2,4
2099 319,35 0,350000000000001
2100 319,27 4,10000000000001
2101 319,19 5,59999999999999
2102 319,1 4,7
2103 319,02 2,85
2104 318,93 5,89999999999999
2105 318,85 4,75
2106 318,77 4,5
2107 318,68 4,90000000000001
2108 318,6 4,5
2109 318,52 4,4
2110 318,43 4,7
2111 318,35 5,75
2112 318,27 4,8
2113 318,18 3,9
2114 318,1 3,55
2115 318,01 4,25
2116 317,93 5,3
2117 317,85 5,4
2118 317,76 4,15000000000001
2119 317,68 5
2120 317,6 5,3
2121 317,51 5,45
2122 317,43 5,94999999999999
2123 317,35 4
2124 317,26 3,49999999999999
2125 317,18 5
2126 317,09 5,40000000000001
2127 317,01 3,25
2128 316,93 4,94999999999999
2129 316,84 1,9
2130 316,76 3,3
2131 316,68 3
2132 316,59 3,45
2133 316,51 3,45
2134 316,43 5,65
2135 316,34 4,55
2136 316,26 4,09999999999999
2137 316,17 6
2138 316,09 7,14999999999999
2139 316,01 2
2140 315,92 4,7
2141 315,84 4,35
2142 315,76 5,59999999999999
2143 315,67 2,6
2144 315,59 1,75000000000001
2145 315,51 3,25
2146 315,42 4,7
2147 315,34 4,2
2148 315,25 6,5
2149 315,17 4,45
2150 315,09 7,40000000000001
2151 315 5,2
2152 314,92 6,6
2153 314,84 3,05
2154 314,75 4,34999999999999
2155 314,67 4,65
2156 314,59 5,1
2157 314,5 4,2
2158 314,42 4,25
2159 314,33 7,05
2160 314,25 5,84999999999999
2161 314,17 5,59999999999999
2162 314,08 7,25
2163 314 5,25
2164 313,92 2,60000000000001
2165 313,83 5,09999999999999
2166 313,75 6,1
2167 313,67 7,05
2168 313,58 6,2
2169 313,5 4,7
2170 313,41 26
2171 313,33 42,95
2172 313,25 8,90000000000001
2173 313,16 3,65
2174 313,08 6,75
2175 313 4,45
2176 312,91 3,75
2177 312,83 10,15
2178 312,75 24,55
2179 312,66 11,45
2180 312,58 6,8
2181 312,49 7,6
2182 312,41 6,14999999999999
2183 312,33 2,4
2184 312,24 4,55
2185 312,16 5,09999999999999
2186 312,08 5,45
2187 311,99 6,3
2188 311,91 4,90000000000001
2189 311,83 4,35
2190 311,74 5,84999999999999
2191 311,66 6,3
2192 311,57 6,3
2193 311,49 2,8
2194 311,41 3,90000000000001
2195 311,32 6,10000000000001
2196 311,24 6,2
2197 311,16 6,15000000000001
2198 311,07 4,8
2199 310,99 1,75
2200 310,91 6,6
2201 310,82 3,65
2202 310,74 7,39999999999999
2203 310,65 4,8
2204 310,57 7,05
2205 310,49 2,75
2206 310,4 5,9
2207 310,32 5,05
2208 310,24 1,9
2209 310,15 2,7
2210 310,07 5,7
2211 309,99 5,5
2212 309,9 6,55
2213 309,82 5,3
2214 309,74 6,45
2215 309,65 3,35
2216 309,57 3,7
2217 309,48 4,2
2218 309,4 4,8
2219 309,32 2,55
2220 309,23 5,05
2221 309,15 4,55
2222 309,07 6,65000000000001
2223 308,98 2,35
2224 308,9 3,55
2225 308,82 2,1
2226 308,73 4,5
2227 308,65 6,40000000000001
2228 308,56 6,05
2229 308,48 5,25
2230 308,4 3,95
2231 308,31 5,55
2232 308,23 6
2233 308,15 2,9
2234 308,06 2,64999999999999
2235 307,98 6,05
2236 307,9 7,59999999999999
2237 307,81 4,6
2238 307,73 6,89999999999999
2239 307,64 3,8
2240 307,56 4,8
2241 307,48 1,75
2242 307,39 7,25
2243 307,31 5,1
2244 307,23 4,45
2245 307,14 4,65
2246 307,06 5,84999999999999
2247 306,98 5,90000000000001
2248 306,89 2,19999999999999
2249 306,81 3,2
2250 306,72 3,45
2251 306,64 3,59999999999999
2252 306,56 2,7
2253 306,47 5,6
2254 306,39 5,44999999999999
2255 306,31 4,6
2256 306,22 6,05
2257 306,14 5,65
2258 306,06 5,05000000000001
2259 305,97 4,90000000000001
2260 305,89 7,3
2261 305,8 2,4
2262 305,72 5,84999999999999
2263 305,64 2,6
2264 305,55 7
2265 305,47 5
2266 305,39 6,5
2267 305,3 4,65
2268 305,22 3,84999999999999
2269 305,14 4,65
2270 305,05 5,05
2271 304,97 1,9
2272 304,88 2,15
2273 304,8 5,85
2274 304,72 2,65000000000001
2275 304,63 9,00000000000001
2276 304,55 3,45
2277 304,47 4,7
2278 304,38 5
2279 304,3 4,6
2280 304,22 7,44999999999999
2281 304,13 4,85
2282 304,05 3,25
2283 303,96 2,05
2284 303,88 4,45
2285 303,8 4,6
2286 303,71 7,80000000000001
2287 303,63 6,45
2288 303,55 4,50000000000001
2289 303,46 3,6
2290 303,38 3,25
2291 303,3 3,3
2292 303,21 2,05
2293 303,13 6,85
2294 303,04 6,65000000000001
2295 302,96 3,75
2296 302,88 4,05
2297 302,79 4,5
2298 302,71 8,95
2299 302,63 2,40000000000001
2300 302,54 4,84999999999999
2301 302,46 3,35
2302 302,38 7,39999999999999
2303 302,29 5,05
2304 302,21 1,75
2305 302,12 5,84999999999999
2306 302,04 5,34999999999999
2307 301,96 3,65
2308 301,87 1,59999999999999
2309 301,79 4,55
2310 301,71 7,7
2311 301,62 3,3
2312 301,54 3,55
2313 301,46 3,90000000000001
2314 301,37 2,85000000000001
2315 301,29 7,25
2316 301,2 5,65000000000001
2317 301,12 6,05
2318 301,04 5,09999999999999
2319 300,95 1
2320 300,87 2,2
2321 300,79 5,65000000000001
2322 300,7 8,7
2323 300,62 2,85
2324 300,54 2,7
2325 300,45 4,15
2326 300,37 4,8
2327 300,28 5,35
2328 300,2 5,3
2329 300,12 4,9
2330 300,03 4,40000000000001
2331 299,95 6,7
2332 299,87 4,05
2333 299,78 5,05
2334 299,7 8,45
2335 299,62 4,65
2336 299,53 3,25
2337 299,45 4,05
2338 299,36 4,55
2339 299,28 3,8
2340 299,2 3,15000000000001
2341 299,11 5,05
2342 299,03 5,05
2343 298,95 5,35000000000001
2344 298,86 5,9
2345 298,78 5,1
2346 298,7 6,09999999999999
2347 298,61 4,55
2348 298,53 4,3
2349 298,44 5,9
2350 298,36 6,55
2351 298,28 4,39999999999999
2352 298,19 6,05
2353 298,11 5,65
2354 298,03 5,94999999999999
2355 297,94 2,35
2356 297,86 4,9
2357 297,78 5
2358 297,69 4,55
2359 297,61 5,45
2360 297,52 3,5
2361 297,44 2,4
2362 297,36 5,25
2363 297,27 4,25
2364 297,19 4,95
2365 297,11 5,5
2366 297,02 7,2
2367 296,94 4,2
2368 296,86 4,35
2369 296,77 3,59999999999999
2370 296,69 6,8
2371 296,61 4
2372 296,52 5,75
2373 296,44 4,1
2374 296,35 7,40000000000001
2375 296,27 6,49999999999999
2376 296,19 5,45
2377 296,1 6,05
2378 296,02 4
2379 295,94 2,65000000000001
2380 295,85 7,25
2381 295,77 1,85
2382 295,69 7,10000000000001
2383 295,6 8,4
2384 295,52 6,65000000000001
2385 295,43 4,8
2386 295,35 5,15000000000001
2387 295,27 5,75
2388 295,18 4,25000000000001
2389 295,1 2,95
2390 295,02 7
2391 294,93 4,09999999999999
2392 294,85 5
2393 294,77 -1,45
2394 294,68 5,89999999999999
2395 294,6 4,95
2396 294,51 5,00000000000001
2397 294,43 0,75
2398 294,35 5,89999999999999
2399 294,26 5,6
2400 294,18 2,39999999999999
2401 294,1 6,55
2402 294,01 5,8
2403 293,93 6,9
2404 293,85 7,25
2405 293,76 3,05
2406 293,68 4,55
2407 293,59 5,45
2408 293,51 8,3
2409 293,43 5,25
2410 293,34 5,60000000000001
2411 293,26 6
2412 293,18 5,85000000000001
2413 293,09 7,14999999999999
2414 293,01 5,35000000000001
2415 292,93 5,05
2416 292,84 3,84999999999999
2417 292,76 4,7
2418 292,67 3
2419 292,59 4,85
2420 292,51 3,5
2421 292,42 4,8
2422 292,34 4
2423 292,26 4,6
2424 292,17 6,5
2425 292,09 2,5
2426 292,01 5,34999999999999
2427 291,92 5,09999999999999
2428 291,84 4,55000000000001
2429 291,75 4,55
2430 291,67 5,59999999999999
2431 291,59 5,85
2432 291,5 4,09999999999999
2433 291,42 5,35
2434 291,34 6,69999999999999
2435 291,25 5,45
2436 291,17 5,09999999999999
2437 291,09 2,4
2438 291 7,45
2439 290,92 5,35
2440 290,83 5,84999999999999
2441 290,75 4,65
2442 290,67 3,5
2443 290,58 1,6
2444 290,5 5,9
2445 290,42 4,65000000000001
2446 290,33 5,75
2447 290,25 6,7
2448 290,17 6,95
2449 290,08 2,95
2450 290 6,34999999999999
2451 289,91 4,05
2452 289,83 4,5
2453 289,75 4,45
2454 289,66 4,09999999999999
2455 289,58 5,05
2456 289,5 5,6
2457 289,41 5,7
2458 289,33 6,5
2459 289,25 3
2460 289,16 5,55
2461 289,08 3,45
2462 288,99 6,45
2463 288,91 7,5
2464 288,83 4,4
2465 288,74 6,35
2466 288,66 5,25
2467 288,58 4,65
2468 288,49 5,75
2469 288,41 5
2470 288,33 5,95
2471 288,24 4,75
2472 288,16 4,95
2473 288,07 6,05
2474 287,99 5,34999999999999
2475 287,91 5,35
2476 287,82 5,05
2477 287,74 2,65
2478 287,66 4,64999999999999
2479 287,57 3,85
2480 287,49 2,90000000000001
2481 287,41 4,15
2482 287,32 7,05000000000001
2483 287,24 1,85
2484 287,15 7,05
2485 287,07 3,45
2486 286,99 4,8
2487 286,9 5,75
2488 286,82 2,75000000000001
2489 286,74 3,85
2490 286,65 6,50000000000001
2491 286,57 5,5
2492 286,49 2,3
2493 286,4 2,65
2494 286,32 6,3
2495 286,23 5,75000000000001
2496 286,15 4,90000000000001
2497 286,07 6,15
2498 285,98 7,34999999999999
2499 285,9 6,55
2500 285,82 6,3
2501 285,73 2,55
2502 285,65 1,40000000000001
2503 285,57 4,35000000000001
2504 285,48 4,8
2505 285,4 4,65000000000001
2506 285,31 9,84999999999999
2507 285,23 4,6
2508 285,15 6,25
2509 285,06 5,55
2510 284,98 5,3
2511 284,9 2,05
2512 284,81 6
2513 284,73 5,25
2514 284,65 2,64999999999999
2515 284,56 3,75
2516 284,48 3,85
2517 284,39 4,45
2518 284,31 5,45
2519 284,23 4,35
2520 284,14 5,8
2521 284,06 4,15
2522 283,98 5,89999999999999
2523 283,89 4,40000000000001
2524 283,81 5,10000000000001
2525 283,73 4,9
2526 283,64 4,09999999999999
2527 283,56 5,15
2528 283,47 5,25
2529 283,39 7,8
2530 283,31 8,55
2531 283,22 4,3
2532 283,14 4,09999999999999
2533 283,06 5,45
2534 282,97 5,39999999999999
2535 282,89 6,85
2536 282,81 6,35000000000001
2537 282,72 5,3
2538 282,64 4,5
