320 467,92 80,25
321 467,84 79,65
322 467,75 78,4
323 467,67 84
324 467,59 73,9
325 467,5 80,9
326 467,42 80,4
327 467,34 79,4
328 467,25 69,75
329 467,17 79,95
330 467,09 69,4
331 467 78,15
332 466,92 74,65
333 466,84 78,25
334 466,75 69,6
335 466,67 75,25
336 466,59 74,1
337 466,5 76,1
338 466,42 72,7
339 466,34 76,7
340 466,25 70,95
341 466,17 71,45
342 466,09 64,55
343 466 74,5
344 465,92 65
345 465,84 71,45
346 465,75 65,6
347 465,67 76,35
348 465,59 68
349 465,5 69,6
350 465,42 65,6
351 465,34 66,35
352 465,25 59,5
353 465,17 65,55
354 465,09 71,1
355 465 72,5
356 464,92 59,25
357 464,84 64,8
358 464,75 60,3
359 464,67 65,4
360 464,59 60,8
361 464,5 63,9
362 464,42 59,45
363 464,34 66,7
364 464,25 63,8
365 464,17 62,2
366 464,09 56,55
367 464 64,9
368 463,92 56,95
369 463,84 64,05
370 463,75 55,05
371 463,67 65,45
372 463,59 57,5
373 463,5 61,95
374 463,42 60,6
375 463,34 61,95
376 463,25 58,2
377 463,17 61,7
378 463,09 55,2
379 463 61,35
380 462,92 56,15
381 462,84 59,55
382 462,75 54,2
383 462,67 61,85
384 462,59 56,2
385 462,5 56
386 462,42 57
387 462,34 59,45
388 462,25 54,7
389 462,17 62,4
390 462,09 49,2
391 462 57,55
392 461,92 54,1
393 461,84 63,55
394 461,75 53,95
395 461,67 61,4
396 461,59 52,75
397 461,5 64
398 461,42 57,8
399 461,34 58,2
400 461,25 54,7
401 461,17 58,1
402 461,09 56,15
403 461 59,95
404 460,92 51,1
405 460,84 58,65
406 460,75 54,05
407 460,67 58,3
408 460,59 55,85
409 460,5 63,05
410 460,42 53,85
411 460,34 61
412 460,25 53,75
413 460,17 63,35
414 460,09 52,2
415 460 60,35
416 459,92 54,9
417 459,84 59,8
418 459,75 54,05
419 459,67 57,5
420 459,59 52,2
421 459,5 65,9
422 459,42 51,8
423 459,34 59,4
424 459,25 51,65
425 459,17 59,15
426 459,09 54,1
427 459 64,8
428 458,92 59
429 458,84 59
430 458,75 55,7
431 458,67 59
432 458,59 58,9
433 458,5 64,4
434 458,42 53,25
435 458,34 64,8
436 458,25 57,05
437 458,17 66,4
438 458,09 57,2
439 458 61,4
440 457,92 55,15
441 457,84 62,9
442 457,75 54,85
443 457,67 66,2
444 457,59 56,9
445 457,5 68,85
446 457,42 57,95
447 457,34 67,35
448 457,25 59,2
449 457,17 69,15
450 457,08 59,65
451 457 62,75
452 456,92 57
453 456,83 66,95
454 456,75 60,7
455 456,67 69,1
456 456,58 58,2
457 456,5 69,1
458 456,42 58,1
459 456,33 70,35
460 456,25 61,8
461 456,17 68,2
462 456,08 62,7
463 456 67,55
464 455,92 61,5
465 455,83 74
466 455,75 64,7
467 455,67 73,65
468 455,58 63,8
469 455,5 73,3
470 455,42 62,75
471 455,33 71,35
472 455,25 64,5
473 455,17 77,25
474 455,08 64,65
475 455 74,1
476 454,92 65,3
477 454,83 76,8
478 454,75 68,1
479 454,67 79,4
480 454,58 67,25
481 454,5 76,45
482 454,42 71,9
483 454,33 78,8
484 454,25 66,3
485 454,17 81,05
486 454,08 68,65
487 454 75,5
488 453,92 69,65
489 453,83 79,55
490 453,75 68,1
491 453,67 74,75
492 453,58 67,5
493 453,5 73,6
494 453,42 65,3
495 453,33 76,1
496 453,25 66,1
497 453,17 81,9
498 453,08 66,75
499 453 79,45
500 452,92 68,1
501 452,83 78,25
502 452,75 64,9
503 452,67 81,2
504 452,58 67,3
505 452,5 74,45
506 452,42 70,75
507 452,33 80,35
508 452,25 69,45
509 452,17 80,85
510 452,08 71,3
511 452 81,55
512 451,92 71,35
513 451,83 76,75
514 451,75 66,55
515 451,67 76,85
516 451,58 66,8
517 451,5 76,7
518 451,42 63,9
519 451,33 77,55
520 451,25 69,3
521 451,17 77,85
522 451,08 68,45
523 451 75,8
524 450,92 68,8
525 450,83 74,2
526 450,75 65,45
527 450,67 75,6
528 450,58 67,85
529 450,5 76,45
530 450,42 65,15
531 450,33 79,95
532 450,25 62,35
533 450,17 72,8
534 450,08 65,65
535 450 69,4
536 449,92 67,2
537 449,83 72,9
538 449,75 67,95
539 449,67 69,95
540 449,58 61,85
541 449,5 70,2
542 449,42 58,65
543 449,33 68,6
544 449,25 59,5
545 449,17 69,4
546 449,08 63,65
547 449 67,6
548 448,92 58,8
549 448,83 70,35
550 448,75 58,5
551 448,67 69,2
552 448,58 57,8
553 448,5 64,6
554 448,42 54,85
555 448,33 61,7
556 448,25 56,1
557 448,17 60,45
558 448,08 58,7
559 448 61,75
560 447,92 58,25
561 447,83 61,25
562 447,75 54,25
563 447,67 61,6
564 447,58 52,55
565 447,5 60,9
566 447,42 54,05
567 447,33 57,05
568 447,25 47,75
569 447,17 57,8
570 447,08 49,55
571 447 61,75
572 446,92 52,7
573 446,83 57,95
574 446,75 49
575 446,67 53,3
576 446,58 48,6
577 446,5 52,25
578 446,42 46,25
579 446,33 59,2
580 446,25 51,15
581 446,17 52,45
582 446,08 47,4
583 446 50,8
584 445,92 46,05
585 445,83 52,3
586 445,75 48,7
587 445,67 52,1
588 445,58 48,55
589 445,5 52,65
590 445,42 45,25
591 445,33 54,5
592 445,25 49,1
593 445,17 49,35
594 445,08 42,6
595 445 55,05
596 444,92 46,05
597 444,83 52,35
598 444,75 42,2
599 444,67 50,95
600 444,58 46,7
601 444,5 45,35
602 444,42 40,95
603 444,33 51
604 444,25 39,6
605 444,17 50
606 444,08 39,15
607 444 45,05
608 443,92 45,65
609 443,83 50,5
610 443,75 45,8
611 443,67 45
612 443,58 41,45
613 443,5 48,4
614 443,42 39,45
615 443,33 44,05
616 443,25 38,45
617 443,17 46,05
618 443,08 37,4
619 443 44,5
620 442,92 43,25
621 442,83 42,75
622 442,75 39,25
623 442,66 46,3
624 442,58 39,35
625 442,5 43,9
626 442,41 42,3
627 442,33 45,55
628 442,25 40,05
629 442,16 45,4
630 442,08 42,4
631 442 46,75
632 441,91 40,35
633 441,83 46,1
634 441,75 37,15
635 441,66 44,85
636 441,58 38,4
637 441,5 41,7
638 441,41 37,7
639 441,33 45,85
640 441,25 37,2
641 441,16 45,35
642 441,08 40,85
643 441 43,25
644 440,91 40,15
645 440,83 46,4
646 440,75 40,5
647 440,66 47,35
648 440,58 39,75
649 440,5 43,25
650 440,41 43,1
651 440,33 44,75
652 440,25 40,65
653 440,16 45,25
654 440,08 42,85
655 440 44,45
656 439,91 42,1
657 439,83 45,85
658 439,75 41,35
659 439,66 48,55
660 439,58 40
661 439,5 50,05
662 439,41 43,15
663 439,33 49,25
664 439,25 45,95
665 439,16 47,4
666 439,08 41,25
667 439 49,7
668 438,91 45,35
669 438,83 48,8
670 438,75 44,5
671 438,66 53,85
672 438,58 43,45
673 438,5 48,7
674 438,41 45,2
675 438,33 50,85
676 438,25 45,45
677 438,16 48,85
678 438,08 45,55
679 438 48,75
680 437,91 46,9
681 437,83 55,85
682 437,75 47,75
683 437,66 53,35
684 437,58 48,55
685 437,5 52,75
686 437,41 47,55
687 437,33 56,8
688 437,25 53,3
689 437,16 57,9
690 437,08 54,7
691 437 64,8
692 436,91 54,35
693 436,83 64,85
694 436,75 64,4
695 436,66 71,8
696 436,58 76,9
697 436,5 101,35
698 436,41 111,9
699 436,33 160,25
700 436,25 206,85
701 436,16 382,45
702 436,08 1156,05
703 436 4035
704 435,91 4026,55
705 435,83 4020,6
706 435,75 4034,05
707 435,66 3837,9
708 435,58 2166,05
709 435,5 248,8
710 435,41 162,7
711 435,33 131,85
712 435,25 106,75
713 435,16 93,7
714 435,08 76,85
715 435 79,45
716 434,91 93,9
717 434,83 133,45
718 434,75 125,1
719 434,66 89,75
720 434,58 62,2
721 434,5 63,3
722 434,41 55,75
723 434,33 61,4
724 434,25 53,65
725 434,16 56,05
726 434,08 63,75
727 434 80,55
728 433,91 70,75
729 433,83 64,8
730 433,75 54,3
731 433,66 57,1
732 433,58 48,15
733 433,5 56,9
734 433,41 51,45
735 433,33 51,95
736 433,25 48,65
737 433,16 51,3
738 433,08 50,35
739 433 48,15
740 432,91 48,65
741 432,83 50,15
742 432,75 46,3
743 432,66 47,85
744 432,58 46,8
745 432,5 49,2
746 432,41 43,45
747 432,33 53,8
748 432,25 45,95
749 432,16 47,25
750 432,08 44,1
751 432 51,7
752 431,91 43,1
753 431,83 48,8
754 431,75 45,9
755 431,66 44,8
756 431,58 43,5
757 431,5 45,5
758 431,41 41,3
759 431,33 44,85
760 431,25 39,7
761 431,16 41,55
762 431,08 39,5
763 431 43,95
764 430,91 40,75
765 430,83 43,8
766 430,75 40,25
767 430,66 44,85
768 430,58 39,35
769 430,5 41
770 430,41 38,15
771 430,33 38,05
772 430,25 36,45
773 430,16 37,8
774 430,08 35,65
775 430 41,35
776 429,91 33,75
777 429,83 37,7
778 429,75 36,3
779 429,66 38,55
780 429,58 37
781 429,5 34,75
782 429,41 32,65
783 429,33 35,1
784 429,25 36,05
785 429,16 37,35
786 429,08 35,05
787 429 34,2
788 428,91 31,75
789 428,83 34,05
790 428,74 32,7
791 428,66 32,3
792 428,58 31,55
793 428,49 34,55
794 428,41 32,95
795 428,33 38,15
796 428,24 30,1
797 428,16 32,65
798 428,08 32,65
799 427,99 30
800 427,91 33,3
801 427,83 33,85
802 427,74 30,65
803 427,66 32,35
804 427,58 30,15
805 427,49 34,65
806 427,41 31,85
807 427,33 28
808 427,24 30,35
809 427,16 28,65
810 427,08 29,75
811 426,99 29,1
812 426,91 30,8
813 426,83 29,6
814 426,74 29,95
815 426,66 28,6
816 426,58 29,05
817 426,49 29,2
818 426,41 27,2
819 426,33 29,2
820 426,24 30,3
821 426,16 29
822 426,08 27,85
823 425,99 28,4
824 425,91 24,45
825 425,83 28,7
826 425,74 23,75
827 425,66 28,15
828 425,58 26,05
829 425,49 23,45
830 425,41 26,7
831 425,33 27,8
832 425,24 23,25
833 425,16 27,9
834 425,08 24,75
835 424,99 27,65
836 424,91 22,9
837 424,83 26,9
838 424,74 24,35
839 424,66 27,7
840 424,58 27,2
841 424,49 28,1
842 424,41 26,05
843 424,33 29,45
844 424,24 23,95
845 424,16 26,95
846 424,08 23,7
847 423,99 26,05
848 423,91 24,95
849 423,83 25,75
850 423,74 25,4
851 423,66 26,2
852 423,58 23,55
853 423,49 27,4
854 423,41 24,25
855 423,33 29,5
856 423,24 28,3
857 423,16 25,25
858 423,08 21,9
859 422,99 27,15
860 422,91 25,2
861 422,83 24,9
862 422,74 22,9
863 422,66 25,85
864 422,58 24
865 422,49 26
866 422,41 22,85
867 422,33 29,3
868 422,24 25,9
869 422,16 26,85
870 422,08 25,15
871 421,99 27,2
872 421,91 25,3
873 421,83 27,9
874 421,74 23,75
875 421,66 30,05
876 421,58 26,45
877 421,49 23,8
878 421,41 23,95
879 421,33 28,2
880 421,24 25,7
881 421,16 26,15
882 421,08 25,8
883 420,99 27,05
884 420,91 25,05
885 420,83 29,65
886 420,74 25,85
887 420,66 28,85
888 420,58 25
889 420,49 28,5
890 420,41 26,3
891 420,33 26,9
892 420,24 26,05
893 420,16 27,55
894 420,08 23,9
895 419,99 26,6
896 419,91 27,65
897 419,83 25,9
898 419,74 22,3
899 419,66 26,95
900 419,58 24,9
901 419,49 26,6
902 419,41 27,5
903 419,33 28,3
904 419,24 26,5
905 419,16 30,7
906 419,08 24,1
907 418,99 28,1
908 418,91 28,55
909 418,83 29,8
910 418,74 27,6
911 418,66 27,35
912 418,58 27,85
913 418,49 26,5
914 418,41 32,15
915 418,33 27,7
916 418,24 27,9
917 418,16 30,75
918 418,08 28,8
919 417,99 30,6
920 417,91 24,4
921 417,83 28,85
922 417,74 27,45
923 417,66 28,15
924 417,58 26,3
925 417,49 32,35
926 417,41 26,9
927 417,33 26,85
928 417,24 26,05
929 417,16 27,4
930 417,08 25,8
931 416,99 29,45
932 416,91 23,85
933 416,83 27,8
934 416,74 24,75
935 416,66 28,05
936 416,58 25,5
937 416,49 29,95
938 416,41 24
939 416,33 30,25
940 416,24 25,05
941 416,16 28,2
942 416,08 25,8
943 415,99 25,95
944 415,91 26,05
945 415,83 25,5
946 415,74 21,35
947 415,66 27,6
948 415,58 24,95
949 415,49 25,65
950 415,41 23,85
951 415,33 31,25
952 415,24 22
953 415,16 25,3
954 415,08 23,55
955 414,99 26,45
956 414,91 20,1
957 414,83 24,6
958 414,74 23,1
959 414,66 25,1
960 414,58 21,85
961 414,49 23,95
962 414,41 20,75
963 414,32 23,9
964 414,24 20
965 414,16 23,95
966 414,07 20,7
967 413,99 20,9
968 413,91 19,15
969 413,82 20,75
970 413,74 18,5
971 413,66 20,95
972 413,57 18,05
973 413,49 23,65
974 413,41 20,35
975 413,32 20,55
976 413,24 17
977 413,16 18,4
978 413,07 18,25
979 412,99 18,05
980 412,91 18,45
981 412,82 19,35
982 412,74 15,65
983 412,66 21,2
984 412,57 14,8
985 412,49 20,1
986 412,41 16,3
987 412,32 20,7
988 412,24 14,5
989 412,16 17,35
990 412,07 14,1
991 411,99 15,9
992 411,91 17,85
993 411,82 16,25
994 411,74 16,4
995 411,66 19,35
996 411,57 17,9
997 411,49 19,55
998 411,41 14,35
999 411,32 16,5
1000 411,24 15,55
1001 411,16 17,15
1002 411,07 13,05
1003 410,99 15,8
1004 410,91 16,8
1005 410,82 18,6
1006 410,74 15,95
1007 410,66 15,1
1008 410,57 15,95
1009 410,49 16,55
1010 410,41 16,1
1011 410,32 14,5
1012 410,24 13,15
1013 410,16 12,7
1014 410,07 13,5
1015 409,99 15,25
1016 409,91 9,84999999999999
1017 409,82 16,1
1018 409,74 9
1019 409,66 15
1020 409,57 11,7
1021 409,49 13,6
1022 409,41 13,5
1023 409,32 16
1024 409,24 12,35
1025 409,16 12,7
1026 409,07 12
1027 408,99 14,9
1028 408,91 11,9
1029 408,82 14,1
1030 408,74 12,9
1031 408,66 12,7
1032 408,57 13,7
1033 408,49 16,9
1034 408,41 11,65
1035 408,32 14,35
1036 408,24 11,25
1037 408,16 14,1
1038 408,07 14,45
1039 407,99 28,45
1040 407,91 107,4
1041 407,82 183,85
1042 407,74 76
1043 407,66 24,85
1044 407,57 15,45
1045 407,49 13,6
1046 407,41 12,1
1047 407,32 13,95
1048 407,24 12,5
1049 407,16 8,45
1050 407,07 13
1051 406,99 12,75
1052 406,91 10,8
1053 406,82 12,4
1054 406,74 11,95
1055 406,66 15
1056 406,57 11,2
1057 406,49 11,3
1058 406,41 11,35
1059 406,32 14,25
1060 406,24 13,4
1061 406,16 10,95
1062 406,07 13,4
1063 405,99 13,25
1064 405,91 14,15
1065 405,82 12,35
1066 405,74 12,35
1067 405,66 13,15
1068 405,57 14
1069 405,49 15,1
1070 405,41 17,9
1071 405,32 21,65
1072 405,24 24,65
1073 405,16 34,55
1074 405,07 35,5
1075 404,99 68,05
1076 404,91 180,8
1077 404,82 1490,05
1078 404,74 3734,1
1079 404,66 3266,55
1080 404,57 859,75
1081 404,49 175,65
1082 404,41 60,25
1083 404,32 41,15
1084 404,24 26,8
1085 404,15 23,25
1086 404,07 19,15
1087 403,99 19,5
1088 403,9 15,25
1089 403,82 15,15
1090 403,74 14,45
1091 403,65 16,4
1092 403,57 11,4
1093 403,49 11,95
1094 403,4 12
1095 403,32 14,05
1096 403,23 11,6
1097 403,15 12,85
1098 403,07 12
1099 402,98 14,1
1100 402,9 10,15
1101 402,82 13,5
1102 402,73 9,05
1103 402,65 13,25
1104 402,57 10,55
1105 402,48 12,45
1106 402,4 11
1107 402,31 14,45
1108 402,23 11
1109 402,15 11,2
1110 402,06 12,4
1111 401,98 13,5
1112 401,9 12,45
1113 401,81 10,5
1114 401,73 11,1
1115 401,65 14,5
1116 401,56 10,85
1117 401,48 13,45
1118 401,39 11,85
1119 401,31 13,65
1120 401,23 10,25
1121 401,14 13,1
1122 401,06 12,25
1123 400,98 14,1
1124 400,89 12,75
1125 400,81 15,3
1126 400,73 12,05
1127 400,64 11,5
1128 400,56 9,84999999999999
1129 400,47 13,75
1130 400,39 12
1131 400,31 13,3
1132 400,22 11,3
1133 400,14 13,15
1134 400,06 10,7
1135 399,97 12,35
1136 399,89 11,9
1137 399,81 12,95
1138 399,72 11,25
1139 399,64 11,15
1140 399,55 11,55
1141 399,47 11,75
1142 399,39 8,89999999999999
1143 399,3 13,25
1144 399,22 10,25
1145 399,14 10,95
1146 399,05 10,85
1147 398,97 12,7
1148 398,89 10,45
1149 398,8 13,05
1150 398,72 8,65000000000001
1151 398,63 11,5
1152 398,55 7,8
1153 398,47 12,2
1154 398,38 10
1155 398,3 11,55
1156 398,22 9,80000000000001
1157 398,13 11,4
1158 398,05 8,39999999999999
1159 397,97 9,45
1160 397,88 8,90000000000001
1161 397,8 7,55
1162 397,71 4,75
1163 397,63 8,09999999999999
1164 397,55 8,19999999999999
1165 397,46 7,95
1166 397,38 8,15000000000001
1167 397,3 11,25
1168 397,21 6,89999999999999
1169 397,13 8,84999999999999
1170 397,05 6,69999999999999
1171 396,96 5,09999999999999
1172 396,88 6,39999999999999
1173 396,79 8,7
1174 396,71 8,5
1175 396,63 8,9
1176 396,54 9,15000000000001
1177 396,46 9,9
1178 396,38 7
1179 396,29 6,65
1180 396,21 6,55
1181 396,13 4,75
1182 396,04 4,45
1183 395,96 8,60000000000001
1184 395,87 5,5
1185 395,79 7,45
1186 395,71 6,05
1187 395,62 5,55
1188 395,54 3,8
1189 395,46 6,5
1190 395,37 6,7
1191 395,29 7,74999999999999
1192 395,21 7,3
1193 395,12 8,1
1194 395,04 7,75
1195 394,95 6,89999999999999
1196 394,87 7,34999999999999
1197 394,79 4,85000000000001
1198 394,7 3,90000000000001
1199 394,62 6,8
1200 394,54 5,35000000000001
1201 394,45 5,7
1202 394,37 6,45
1203 394,29 6,5
1204 394,2 4,10000000000001
1205 394,12 4
1206 394,03 5,34999999999999
1207 393,95 3,9
1208 393,87 6,25
1209 393,78 4,5
1210 393,7 6,3
1211 393,62 7,55
1212 393,53 3,90000000000001
1213 393,45 5,8
1214 393,37 4,09999999999999
1215 393,28 5,55
1216 393,2 5,45
1217 393,11 7,9
1218 393,03 5,40000000000001
1219 392,95 7,05
1220 392,86 3,65000000000001
1221 392,78 6,1
1222 392,7 7,2
1223 392,61 2,4
1224 392,53 2,2
1225 392,45 3,4
1226 392,36 2,1
1227 392,28 6,4
1228 392,2 6
1229 392,11 5,35
1230 392,03 2,15
1231 391,94 5,75
1232 391,86 5,34999999999999
1233 391,78 3,3
1234 391,69 6,05
1235 391,61 4,2
1236 391,53 6
1237 391,44 3,95
1238 391,36 3,45
1239 391,28 4,7
1240 391,19 5,3
1241 391,11 5,25
1242 391,02 4,85
1243 390,94 5
1244 390,86 3,99999999999999
1245 390,77 7,75
1246 390,69 5,65
1247 390,61 8,7
1248 390,52 3,55
1249 390,44 6,85
1250 390,36 5,75
1251 390,27 6,75
1252 390,19 6,65000000000001
1253 390,1 2,8
1254 390,02 0,600000000000001
1255 389,94 4,2
1256 389,85 4,05
1257 389,77 5,5
1258 389,69 4,7
1259 389,6 6,9
1260 389,52 3,2
1261 389,44 4,15
1262 389,35 2,25
1263 389,27 4,84999999999999
1264 389,18 5,5
1265 389,1 5,8
1266 389,02 2,45
1267 388,93 3,25
1268 388,85 6,90000000000001
1269 388,77 6,7
1270 388,68 5,25
1271 388,6 6,65
1272 388,52 5,75000000000001
1273 388,43 6,4
1274 388,35 4,2
1275 388,26 6,99999999999999
1276 388,18 5,05000000000001
1277 388,1 4,1
1278 388,01 4,25
1279 387,93 2,90000000000001
1280 387,85 5,45
1281 387,76 3,15
1282 387,68 3,7
1283 387,6 5,35
1284 387,51 6,15000000000001
1285 387,43 3,3
1286 387,34 5,75
1287 387,26 1,15000000000001
1288 387,18 5,5
1289 387,09 3,95
1290 387,01 5,2
1291 386,93 2,75
1292 386,84 4,59999999999999
1293 386,76 1,75
1294 386,68 2,6
1295 386,59 3,9
1296 386,51 5,55
1297 386,42 4,2
1298 386,34 6,3
1299 386,26 5,9
1300 386,17 3,15000000000001
1301 386,09 2,5
1302 386,01 2,34999999999999
1303 385,92 3,3
1304 385,84 5,2
1305 385,76 5
1306 385,67 5,19999999999999
1307 385,59 3,05
1308 385,5 4,05
1309 385,42 3,5
1310 385,34 5,10000000000001
1311 385,25 5,2
1312 385,17 3
1313 385,09 3,55
1314 385 4,19999999999999
1315 384,92 5,85
1316 384,84 3,94999999999999
1317 384,75 1,65
1318 384,67 4,05
1319 384,58 2,85
1320 384,5 2,25
1321 384,42 8,45
1322 384,33 4,59999999999999
1323 384,25 6,34999999999999
1324 384,17 3,3
1325 384,08 3,5
1326 384 4,95
1327 383,92 3,8
1328 383,83 1,05
1329 383,75 1,95
1330 383,66 1,09999999999999
1331 383,58 1,95
1332 383,5 1,90000000000001
1333 383,41 4,25
1334 383,33 5,05
1335 383,25 2,4
1336 383,16 2,55
1337 383,08 2,45
1338 383 2,05
1339 382,91 2,8
1340 382,83 2,14999999999999
1341 382,74 1,65
1342 382,66 0,550000000000011
1343 382,58 3,45
1344 382,49 4,14999999999999
1345 382,41 1,1
1346 382,33 1,80000000000001
1347 382,24 2,89999999999999
1348 382,16 0,699999999999989
1349 382,08 4,3
1350 381,99 3,7
1351 381,91 3,2
1352 381,82 2,85
1353 381,74 2,2
1354 381,66 2,8
1355 381,57 -1,05
1356 381,49 3,6
1357 381,41 0,949999999999996
1358 381,32 2,90000000000001
1359 381,24 4,25
