0 494,65 -1,21666666666667
1 494,57 -6,55
2 494,49 -0,766666666666666
3 494,4 -1,48333333333333
4 494,32 -3,2
5 494,24 -4,73333333333333
6 494,15 -4,41666666666667
7 494,07 -5,80000000000001
8 493,99 -3,96666666666667
9 493,9 -4
10 493,82 -5,45
11 493,74 -1,33333333333334
12 493,65 -4,68333333333332
13 493,57 -5,93333333333332
14 493,48 -2,36666666666667
15 493,4 -1,63333333333333
16 493,32 -2,66666666666667
17 493,23 -4,7
18 493,15 -2,86666666666667
19 493,07 -4,31666666666668
20 492,98 -5,25
21 492,9 -0,366666666666674
22 492,82 -2
23 492,73 -2,3
24 492,65 -2,76666666666667
25 492,57 -2,86666666666667
26 492,48 -2,98333333333333
27 492,4 -4,65000000000001
28 492,32 -3,26666666666667
29 492,23 -6,7
30 492,15 -7,09999999999999
31 492,07 0,0833333333333286
32 491,98 -7,15000000000001
33 491,9 -3,73333333333333
34 491,82 -5,01666666666667
35 491,73 -3,56666666666668
36 491,65 -4,7
37 491,57 -4,23333333333334
38 491,48 -0,416666666666671
39 491,4 -4,8
40 491,32 -7,26666666666667
41 491,23 -1,36666666666667
42 491,15 -3,90000000000001
43 491,07 -2,61666666666667
44 490,98 -5,34999999999999
45 490,9 0,950000000000003
46 490,82 -3,03333333333333
47 490,73 -0,150000000000006
48 490,65 -2,43333333333332
49 490,57 -3,51666666666667
50 490,48 -3,98333333333333
51 490,4 -3,45
52 490,31 -6,16666666666667
53 490,23 -8,03333333333333
54 490,15 -5,78333333333333
55 490,06 -3,25
56 489,98 -5,88333333333333
57 489,9 -7,16666666666667
58 489,81 -3,23333333333333
59 489,73 -2,45
60 489,65 -4,71666666666667
61 489,56 -4,53333333333333
62 489,48 -2
63 489,4 -6,58333333333334
64 489,31 -5
65 489,23 -2,03333333333333
66 489,15 -3,68333333333332
67 489,06 -0,416666666666671
68 488,98 -4,08333333333333
69 488,9 -0,549999999999997
70 488,81 -2,51666666666667
71 488,73 -4,61666666666667
72 488,65 -7,26666666666667
73 488,56 -4,7
74 488,48 -8,21666666666666
75 488,4 -2,95
76 488,31 -6,21666666666667
77 488,23 -5,21666666666667
78 488,15 -6,56666666666668
79 488,06 -5,3
80 487,98 -2,66666666666667
81 487,9 0,316666666666663
82 487,81 -3,06666666666668
83 487,73 -4,66666666666667
84 487,65 -5,63333333333333
85 487,56 -3,41666666666667
86 487,48 -1,71666666666667
87 487,4 -2,43333333333332
88 487,31 2,18333333333332
89 487,23 -0,916666666666671
90 487,14 -1,51666666666667
91 487,06 -7,19999999999999
92 486,98 -3,96666666666667
93 486,89 -4,11666666666667
94 486,81 -1,21666666666667
95 486,73 -2,78333333333333
96 486,64 -3,98333333333333
97 486,56 -2,59999999999999
98 486,48 -5,75
99 486,39 -4,55
100 486,31 -1,96666666666667
101 486,23 -7,25
102 486,14 -4,91666666666666
103 486,06 -0,349999999999994
104 485,98 -4,48333333333333
105 485,89 -4,41666666666667
106 485,81 -4,33333333333333
107 485,73 -4,75
108 485,64 -2,28333333333333
109 485,56 -4,38333333333333
110 485,48 -0,166666666666671
111 485,39 -2,15000000000001
112 485,31 -7,95
113 485,23 -1,81666666666668
114 485,14 1,18333333333332
115 485,06 -4,84999999999999
116 484,98 -5,2
117 484,89 -5,66666666666667
118 484,81 -5,53333333333333
119 484,73 -3,45
120 484,64 0,816666666666677
121 484,56 -6,21666666666667
122 484,48 -3,55
123 484,39 -3,38333333333333
124 484,31 -1,56666666666668
125 484,23 0,100000000000001
126 484,14 -3,51666666666667
127 484,06 -2,95
128 483,97 -0,783333333333331
129 483,89 -4,61666666666667
130 483,81 -1,55
131 483,72 -7,43333333333332
132 483,64 -3,88333333333334
133 483,56 -1,1
134 483,47 -3,90000000000001
135 483,39 -2,48333333333333
136 483,31 -2,75
137 483,22 -5,45
138 483,14 0,149999999999999
139 483,06 -5,91666666666667
140 482,97 -2,18333333333332
141 482,89 -5,5
142 482,81 -4,90000000000001
143 482,72 -3,51666666666667
144 482,64 -3,65000000000001
145 482,56 -5,03333333333334
146 482,47 -4,03333333333333
147 482,39 -0,700000000000003
148 482,31 -4,45
149 482,22 -5,8
150 482,14 1,06666666666668
151 482,06 0,683333333333323
152 481,97 -2,13333333333333
153 481,89 -4,36666666666667
154 481,81 -6,58333333333333
155 481,72 -0,233333333333334
156 481,64 -2,61666666666667
157 481,56 -4,45
158 481,47 0,466666666666661
159 481,39 -4,88333333333333
160 481,31 -4,21666666666667
161 481,22 -5,34999999999999
162 481,14 0,766666666666666
163 481,05 -3,59999999999999
164 480,97 -2,01666666666667
165 480,89 -6,75
166 480,8 -7,38333333333333
167 480,72 -3,91666666666667
168 480,64 -5,5
169 480,55 -4,15
170 480,47 -0,833333333333329
171 480,39 -0,883333333333326
172 480,3 -4,5
173 480,22 -6,78333333333333
174 480,14 -8,34999999999999
175 480,05 -4,23333333333333
176 479,97 -0,216666666666669
177 479,89 -1,2
178 479,8 -5,25
179 479,72 -3,86666666666667
180 479,64 -3,09999999999999
181 479,55 -2,65
182 479,47 -2,71666666666666
183 479,39 -4,71666666666667
184 479,3 -1,73333333333333
185 479,22 -1,41666666666667
186 479,14 -3,8
187 479,05 -4,46666666666667
188 478,97 -4,78333333333333
189 478,89 -6,53333333333333
190 478,8 -0,599999999999994
191 478,72 -3,59999999999999
192 478,64 -1,86666666666667
193 478,55 -2,65000000000001
194 478,47 -8,63333333333333
195 478,39 -6,40000000000001
196 478,3 -1,88333333333333
197 478,22 -2,81666666666668
198 478,14 -1,51666666666667
199 478,05 -4,11666666666667
200 477,97 -2,18333333333332
201 477,88 -2,96666666666667
202 477,8 -2,18333333333334
203 477,72 -3,93333333333332
204 477,63 -1,06666666666668
205 477,55 -3,45
206 477,47 -6,55
207 477,38 -6,16666666666667
208 477,3 -2,68333333333332
209 477,22 -2,83333333333333
210 477,13 -6,3
211 477,05 -4,8
212 476,97 -4,83333333333333
213 476,88 -3,63333333333333
214 476,8 -8,03333333333333
215 476,72 -5,46666666666667
216 476,63 -4,73333333333333
217 476,55 -4,09999999999999
218 476,47 -2,28333333333333
219 476,38 -3,53333333333333
220 476,3 -4,65000000000001
221 476,22 -2,26666666666667
222 476,13 -5,81666666666668
223 476,05 -4,73333333333333
224 475,97 -5,43333333333332
225 475,88 -1,5
226 475,8 -4,73333333333333
227 475,72 -4,33333333333333
228 475,63 1,93333333333332
229 475,55 -8,93333333333332
230 475,47 -3,45
231 475,38 -4,40000000000001
232 475,3 -1,2
233 475,22 -4,93333333333332
234 475,13 -3,63333333333333
235 475,05 -4,05
236 474,97 -2,59999999999999
237 474,88 -3,56666666666668
238 474,8 0,0666666666666771
239 474,71 -2,81666666666666
240 474,63 -3,11666666666667
241 474,55 -4,73333333333333
242 474,46 -1,76666666666667
243 474,38 -5,63333333333333
244 474,3 -3,75
245 474,21 -4,85
246 474,13 -5,38333333333333
247 474,05 -2,96666666666667
248 473,96 -0,933333333333323
249 473,88 -4,51666666666667
250 473,8 -4,91666666666667
251 473,71 -5,41666666666667
252 473,63 -4,81666666666668
253 473,55 -3,06666666666668
254 473,46 -4,15
255 473,38 -3,03333333333333
256 473,3 -3,48333333333333
257 473,21 -4,93333333333332
258 473,13 -5,55
259 473,05 -3,55000000000001
260 472,96 -2,75
261 472,88 -4,45
262 472,8 -2,71666666666667
263 472,71 -3,61666666666667
264 472,63 -3,66666666666667
265 472,55 -6,13333333333333
266 472,46 -4,38333333333333
267 472,38 -4,40000000000001
268 472,3 -5,98333333333333
269 472,21 -2,13333333333333
270 472,13 -4,28333333333334
271 472,05 -4,5
272 471,96 -1,59999999999999
273 471,88 0,283333333333331
274 471,8 0,466666666666669
275 471,71 -3,96666666666667
276 471,63 3,03333333333333
277 471,54 6,09999999999999
278 471,46 5,71666666666667
279 471,38 -0,0333333333333314
280 471,29 -3,88333333333333
281 471,21 -0,700000000000003
282 471,13 -4,34999999999999
283 471,04 -1,53333333333333
284 470,96 -5,15000000000001
285 470,88 -2,11666666666667
286 470,79 -2,63333333333333
287 470,71 -3,28333333333333
288 470,63 -4,84999999999999
289 470,54 -0,316666666666677
290 470,46 0,566666666666677
291 470,38 -5,08333333333333
292 470,29 -1,96666666666667
293 470,21 0
294 470,13 -2,15000000000001
295 470,04 -3,44999999999999
296 469,96 -1,23333333333335
297 469,88 -0,849999999999994
298 469,79 -2,6
299 469,71 -0,0666666666666771
300 469,63 0,299999999999997
301 469,54 -3,75
302 469,46 -1
303 469,38 -1,55
304 469,29 -2,7
305 469,21 -4,15000000000001
306 469,13 -2,71666666666666
307 469,04 -1,63333333333333
308 468,96 -3,5
309 468,88 -1,86666666666667
310 468,79 -1,06666666666668
311 468,71 -3,05000000000001
312 468,63 -5,83333333333333
313 468,54 -2,5
314 468,46 -3,16666666666667
315 468,37 -3,15000000000001
316 468,29 -1,91666666666667
317 468,21 -3,09999999999999
318 468,12 -3,45
319 468,04 -4,28333333333333
320 467,96 -3,3
321 467,87 -0,216666666666669
322 467,79 -2,33333333333333
323 467,71 -2,34999999999999
324 467,62 -5,56666666666668
325 467,54 -3,53333333333333
326 467,46 -7,09999999999999
327 467,37 -1,15000000000001
328 467,29 -2,78333333333333
329 467,21 -1,41666666666667
330 467,12 0,0499999999999972
331 467,04 -3,55
332 466,96 -2,93333333333332
333 466,87 -2,05
334 466,79 2,13333333333333
335 466,71 -2,68333333333332
336 466,62 -5,31666666666668
337 466,54 -5,5
338 466,46 -5,06666666666668
339 466,37 -7,46666666666667
340 466,29 -0,866666666666646
341 466,21 -2,28333333333333
342 466,12 -2,43333333333332
343 466,04 -3,96666666666667
344 465,96 -1,38333333333333
345 465,87 -2,43333333333334
346 465,79 1,31666666666668
347 465,71 -1,68333333333332
348 465,62 -2,96666666666667
349 465,54 -1,95
350 465,45 -5,28333333333333
351 465,37 -2,56666666666668
352 465,29 -6,8
353 465,2 1,41666666666667
354 465,12 -7,11666666666667
355 465,04 -7,46666666666667
356 464,95 -2,15000000000001
357 464,87 -4,91666666666667
358 464,79 -3,21666666666667
359 464,7 -2,51666666666665
360 464,62 -3,43333333333332
361 464,54 -1,53333333333334
362 464,45 -2,66666666666667
363 464,37 0,116666666666674
364 464,29 -7,2
365 464,2 -2,98333333333333
366 464,12 -5,2
367 464,04 -5,76666666666667
368 463,95 -3,2
369 463,87 -3,43333333333333
370 463,79 -2,26666666666667
371 463,7 -5,51666666666667
372 463,62 -1,96666666666667
373 463,54 -3,98333333333333
374 463,45 -4,13333333333333
375 463,37 -1,16666666666667
376 463,29 -3,68333333333332
377 463,2 -2,51666666666667
378 463,12 -0,633333333333326
379 463,04 -4,05
380 462,95 -1,68333333333332
381 462,87 -4,13333333333333
382 462,79 -5,2
383 462,7 -1,16666666666667
384 462,62 -2,71666666666667
385 462,54 -1,34999999999999
386 462,45 -5,09999999999999
