277 471,54 -2,3
278 471,46 -4,23333333333333
279 471,38 -1,44999999999999
280 471,29 -3,46666666666667
281 471,21 -5,11666666666667
282 471,13 -5,34999999999999
283 471,04 -3,84999999999999
284 470,96 -6,8
285 470,88 -7,63333333333333
286 470,79 -4,23333333333333
287 470,71 -7,15000000000001
288 470,63 -5,75
289 470,54 -3,59999999999999
290 470,46 -1,2
291 470,38 -6,06666666666668
292 470,29 -3,25
293 470,21 -0,700000000000003
294 470,13 -2,96666666666667
295 470,04 -6,21666666666667
296 469,96 -2,18333333333334
297 469,88 -3,68333333333332
298 469,79 -1,08333333333334
299 469,71 -0,816666666666677
300 469,63 -4,28333333333333
301 469,54 -4,2
302 469,46 -4,40000000000001
303 469,38 -2,55000000000001
304 469,29 -3,18333333333334
305 469,21 -8,01666666666667
306 469,13 -2,25
307 469,04 -7,66666666666667
308 468,96 -5,43333333333332
309 468,88 -4,01666666666667
310 468,79 -5,3
311 468,71 -7,86666666666665
312 468,63 -5,55000000000001
313 468,54 -7,68333333333332
314 468,46 -3,26666666666667
315 468,37 -5,81666666666668
316 468,29 -3,91666666666667
317 468,21 -5,01666666666667
318 468,12 -4,61666666666667
319 468,04 -7,83333333333333
320 467,96 -4,33333333333333
321 467,87 -1,76666666666667
322 467,79 -7,66666666666667
323 467,71 -2,46666666666667
324 467,62 -3,8
325 467,54 -4,98333333333333
326 467,46 -7,3
327 467,37 -2,90000000000001
328 467,29 -2,76666666666667
329 467,21 -2,83333333333333
330 467,12 0,650000000000006
331 467,04 -3,41666666666667
332 466,96 -5,51666666666667
333 466,87 -6,61666666666667
334 466,79 -2,96666666666667
335 466,71 -1,23333333333333
336 466,62 -5,21666666666667
337 466,54 -3,98333333333333
338 466,46 -5,13333333333333
339 466,37 -4,53333333333332
340 466,29 -7,91666666666666
341 466,21 -5,26666666666667
342 466,12 -7,36666666666667
343 466,04 -6,01666666666667
344 465,96 -4,7
345 465,87 -0,416666666666671
346 465,79 -3,31666666666668
347 465,71 -3,71666666666668
348 465,62 -4,23333333333333
349 465,54 -3,7
350 465,45 -2,33333333333333
351 465,37 3,45
352 465,29 -2,56666666666666
353 465,2 -1,31666666666668
354 465,12 -3,38333333333333
355 465,04 -6,66666666666666
356 464,95 -3,21666666666667
357 464,87 -1,46666666666667
358 464,79 -5,28333333333333
359 464,7 -2,69999999999999
360 464,62 -7,25
361 464,54 -4,7
362 464,45 -4,56666666666668
363 464,37 -2
364 464,29 -2,8
365 464,2 -5,38333333333333
366 464,12 -4,81666666666668
367 464,04 -6,56666666666668
368 463,95 -2,68333333333332
369 463,87 -4,95
370 463,79 -3,96666666666667
371 463,7 -9,68333333333332
372 463,62 -4,51666666666667
373 463,54 -4,88333333333333
374 463,45 -8,33333333333333
375 463,37 -4,36666666666667
376 463,29 -5,95
377 463,2 -2,78333333333333
378 463,12 -6,34999999999999
379 463,04 -7,65000000000001
380 462,95 -4,61666666666667
381 462,87 -1,65000000000001
382 462,79 -6,78333333333333
383 462,7 -7,01666666666667
384 462,62 -3,66666666666666
385 462,54 -1,93333333333332
386 462,45 -4,7
387 462,37 -5,95
388 462,28 -1,34999999999999
389 462,2 -3
390 462,12 -2,73333333333333
391 462,03 -10,35
392 461,95 -5,55
393 461,87 -8,43333333333332
394 461,78 -4,56666666666668
395 461,7 -4,25
396 461,62 -1,25
397 461,53 -7,86666666666667
398 461,45 -8,3
399 461,37 -3,98333333333335
400 461,28 -5,41666666666667
401 461,2 -5,08333333333333
402 461,12 -5,15000000000001
403 461,03 -2,86666666666667
404 460,95 -4,7
405 460,87 -2,46666666666667
406 460,78 -4,13333333333333
407 460,7 -3,59999999999999
408 460,62 -7,3
409 460,53 -4,65000000000001
410 460,45 -5,59999999999999
411 460,37 -5,06666666666666
412 460,28 -6,84999999999999
413 460,2 -2,53333333333334
414 460,12 -4,66666666666667
415 460,03 -2,68333333333332
416 459,95 -2,81666666666666
417 459,87 -1,84999999999999
418 459,78 -2,71666666666667
419 459,7 -5,43333333333332
420 459,62 -2,11666666666667
421 459,53 -10,5666666666667
422 459,45 -1,15000000000001
423 459,37 -1,58333333333333
424 459,28 -3,66666666666667
425 459,2 -6,73333333333333
426 459,11 -3,3
427 459,03 -4,11666666666667
428 458,95 -4,3
429 458,86 -3,71666666666667
430 458,78 -3,51666666666667
431 458,7 -1,8
432 458,61 -11,3666666666667
433 458,53 -6,96666666666667
434 458,45 -5,21666666666667
435 458,36 -7,31666666666666
436 458,28 -4,46666666666668
437 458,2 -4,68333333333332
438 458,11 -3,8
439 458,03 -4,40000000000001
440 457,95 -4,40000000000001
441 457,86 -0,849999999999994
442 457,78 -1,59999999999999
443 457,7 1,23333333333333
444 457,61 1,43333333333334
445 457,53 -1,68333333333332
446 457,45 -2,53333333333333
447 457,36 -2,94999999999999
448 457,28 -4,44999999999999
449 457,2 -4
450 457,11 -1,16666666666666
451 457,03 0,0833333333333286
452 456,95 -1,56666666666668
453 456,86 -1,51666666666667
454 456,78 -3,83333333333333
455 456,7 -2,75
456 456,61 -4,06666666666668
457 456,53 -2,48333333333333
458 456,45 -1,73333333333333
459 456,36 -3,65000000000001
460 456,28 -4,69999999999999
461 456,2 -6,45
462 456,11 -5,21666666666667
463 456,03 -3,33333333333334
464 455,94 -4,8
465 455,86 -1,98333333333333
466 455,78 -3,98333333333333
467 455,69 -3,90000000000001
468 455,61 -4
469 455,53 -7,85
470 455,44 -2,31666666666667
471 455,36 -6,15000000000001
472 455,28 -8,28333333333333
473 455,19 -2,46666666666666
474 455,11 -2,03333333333333
475 455,03 -1,41666666666666
476 454,94 -0,950000000000003
477 454,86 -4,96666666666667
478 454,78 -3,23333333333333
479 454,69 -2,5
480 454,61 -6,40000000000001
481 454,53 -3,06666666666668
482 454,44 -4,78333333333333
483 454,36 -3,56666666666666
484 454,28 -5,21666666666667
485 454,19 -7,21666666666667
486 454,11 -4,7
487 454,03 -2,45
488 453,94 -5,43333333333332
489 453,86 -4,53333333333334
490 453,78 0,133333333333326
491 453,69 -4,84999999999999
492 453,61 -3,18333333333332
493 453,53 -2,81666666666668
494 453,44 -4,41666666666667
495 453,36 -4,21666666666667
496 453,28 -2,93333333333332
497 453,19 -4,18333333333332
498 453,11 -6,33333333333334
499 453,03 -3,94999999999999
500 452,94 -0,733333333333334
501 452,86 -4,75
502 452,77 -2,75
503 452,69 -3,16666666666667
504 452,61 -4,26666666666667
505 452,52 -3,35
506 452,44 -5,11666666666667
507 452,36 -3,84999999999999
508 452,27 -5,75
509 452,19 -0,583333333333329
510 452,11 -4,88333333333333
511 452,02 -5,11666666666667
512 451,94 -5,01666666666667
513 451,86 -2,71666666666667
514 451,77 -2,51666666666667
515 451,69 -5,21666666666667
516 451,61 -5,03333333333333
517 451,52 1,63333333333333
518 451,44 -4,18333333333332
519 451,36 -1,95
520 451,27 -5,33333333333333
521 451,19 -4,05
522 451,11 0,400000000000006
523 451,02 -0,316666666666663
524 450,94 -5,41666666666667
525 450,86 -4,16666666666667
526 450,77 -1,05
527 450,69 -2,21666666666667
528 450,61 -3,95
529 450,52 -4,75
530 450,44 -0,416666666666671
531 450,36 -5,36666666666665
532 450,27 -0,816666666666677
533 450,19 -5,86666666666667
534 450,11 -7,90000000000001
535 450,02 -2,56666666666668
536 449,94 -5,3
537 449,85 -3,51666666666667
538 449,77 -6,01666666666667
539 449,69 -1,16666666666667
540 449,6 -3,58333333333333
541 449,52 -4,16666666666667
542 449,44 -2,95
543 449,35 4,34999999999999
544 449,27 -0,900000000000006
545 449,19 2,13333333333333
546 449,1 -1,76666666666667
547 449,02 -1,21666666666668
548 448,94 -1,81666666666668
549 448,85 -2,93333333333332
550 448,77 -1,73333333333333
551 448,69 -0,733333333333348
552 448,6 -3,66666666666667
553 448,52 -1,81666666666668
554 448,44 -5,31666666666667
555 448,35 -0,766666666666666
556 448,27 -3,78333333333332
557 448,19 -1,46666666666666
558 448,1 -3,48333333333333
559 448,02 -2,43333333333332
560 447,94 -4,48333333333333
561 447,85 -1,78333333333333
562 447,77 1,38333333333333
563 447,69 0,183333333333323
564 447,6 -1,91666666666667
565 447,52 -2,11666666666667
566 447,44 -3,48333333333333
567 447,35 -1,34999999999999
568 447,27 -6,61666666666667
569 447,19 -3,43333333333334
570 447,1 -3,93333333333332
571 447,02 -2,33333333333333
572 446,94 -5,61666666666666
573 446,85 -3,36666666666667
574 446,77 -2,55
575 446,68 -8,46666666666667
576 446,6 -2,26666666666667
577 446,52 -7,43333333333333
578 446,43 -4,6
579 446,35 -5,25
580 446,27 -5,40000000000001
581 446,18 0,483333333333334
582 446,1 -8,68333333333332
583 446,02 -4,34999999999999
584 445,93 -2,58333333333333
585 445,85 -3,53333333333333
586 445,77 -9,01666666666667
587 445,68 -1,61666666666667
588 445,6 -4,08333333333333
589 445,52 -5,08333333333333
590 445,43 -2,5
591 445,35 -6,98333333333333
592 445,27 -7,93333333333332
593 445,18 -3,71666666666667
594 445,1 -2,88333333333333
595 445,02 -5,71666666666667
596 444,93 -10,6166666666667
597 444,85 -5,7
598 444,77 -6,15000000000001
599 444,68 -7,18333333333332
600 444,6 -6,55
601 444,52 -0,133333333333333
602 444,43 -7,5
603 444,35 -6,53333333333333
604 444,27 -2,8
605 444,18 -4,81666666666668
606 444,1 -2,86666666666667
607 444,02 -7,51666666666667
608 443,93 -8,08333333333333
609 443,85 -6,66666666666666
610 443,77 -5,33333333333333
611 443,68 -0,216666666666669
612 443,6 -6,2
613 443,51 -5,51666666666667
614 443,43 -9,08333333333333
615 443,35 -6,31666666666668
616 443,26 -4,76666666666667
617 443,18 -2,56666666666666
618 443,1 -3,23333333333333
619 443,01 -2,23333333333333
620 442,93 -3,71666666666667
621 442,85 -6,08333333333333
622 442,76 -6,83333333333333
623 442,68 -5,53333333333332
624 442,6 -1,56666666666668
625 442,51 -1,40000000000001
626 442,43 -7,06666666666668
627 442,35 -1,08333333333333
628 442,26 -5,91666666666667
629 442,18 -4,55
630 442,1 -2,65000000000001
631 442,01 -2,56666666666668
632 441,93 -1,56666666666668
633 441,85 0,549999999999997
634 441,76 -2,75
635 441,68 0,0333333333333314
636 441,6 -0,783333333333331
637 441,51 0,650000000000006
638 441,43 -6,3
639 441,35 -4,98333333333333
640 441,26 -2,26666666666667
641 441,18 -4,2
642 441,1 -5,61666666666667
643 441,01 -3,56666666666668
644 440,93 -4,63333333333333
645 440,85 1,16666666666667
646 440,76 -1,21666666666667
647 440,68 -3,40000000000001
648 440,6 -1,73333333333333
649 440,51 -3,33333333333334
650 440,43 -4,33333333333333
651 440,34 -5,45
652 440,26 -4,46666666666667
653 440,18 -2,88333333333333
654 440,09 -7,21666666666667
655 440,01 -0,900000000000006
656 439,93 -5,86666666666667
657 439,84 -8,16666666666666
658 439,76 -3,11666666666667
659 439,68 -6,40000000000001
660 439,59 -4,56666666666668
661 439,51 -4,13333333333333
662 439,43 -4,90000000000001
663 439,34 -7,31666666666668
664 439,26 -5,45
665 439,18 -7,09999999999999
666 439,09 -2,88333333333333
667 439,01 -1,15000000000001
668 438,93 -8,18333333333332
669 438,84 -5,48333333333333
670 438,76 -4,21666666666667
671 438,68 -2,59999999999999
672 438,59 -2,56666666666668
673 438,51 -4,65000000000001
674 438,43 -3,09999999999999
675 438,34 -8,28333333333333
676 438,26 -4,2
677 438,18 0,450000000000003
678 438,09 -3,8
679 438,01 -2,88333333333333
680 437,93 -5,7
681 437,84 -4,68333333333332
682 437,76 -3,5
683 437,68 -8,98333333333333
684 437,59 -5,53333333333333
685 437,51 -2,3
686 437,43 -6,43333333333333
687 437,34 -2,58333333333333
688 437,26 -3,25
689 437,17 -2,5
690 437,09 -2,1
691 437,01 -8,23333333333333
692 436,92 -1,84999999999999
693 436,84 -6,66666666666667
694 436,76 -3,95
695 436,67 -1,88333333333333
696 436,59 -4,3
697 436,51 -4,8
698 436,42 -6,3
699 436,34 -5,59999999999999
700 436,26 -7,76666666666667
701 436,17 -3,66666666666667
702 436,09 -3,11666666666667
703 436,01 0,0833333333333286
704 435,92 0,233333333333334
705 435,84 2,86666666666667
706 435,76 -6
707 435,67 -1,16666666666666
708 435,59 -1,16666666666667
709 435,51 -0,516666666666666
710 435,42 -1,73333333333333
711 435,34 -3,65000000000001
712 435,26 -2,96666666666667
713 435,17 -4,91666666666666
714 435,09 -2,33333333333333
715 435,01 -4,21666666666667
716 434,92 3
717 434,84 12,7833333333333
718 434,76 11,9
719 434,67 7,8
720 434,59 0,533333333333331
721 434,51 3,3
722 434,42 4,66666666666667
723 434,34 1,30000000000001
724 434,25 3,5
725 434,17 2,23333333333333
726 434,09 -0,883333333333326
727 434 -1,26666666666665
728 433,92 -0,400000000000006
729 433,84 -2,05
730 433,75 0,483333333333334
731 433,67 -1,41666666666667
732 433,59 -1,26666666666667
733 433,5 -0,233333333333334
734 433,42 -2,90000000000001
735 433,34 -3,25
736 433,25 -1,96666666666667
737 433,17 -2,31666666666668
738 433,09 1,16666666666667
739 433 -1,09999999999999
740 432,92 -1,26666666666667
741 432,84 -2,91666666666667
742 432,75 -1,59999999999999
743 432,67 0,133333333333326
744 432,59 -5,63333333333333
745 432,5 -2,78333333333333
746 432,42 -2,25
747 432,34 -5,31666666666668
748 432,25 -8,05
749 432,17 -5,55
750 432,09 -6,66666666666666
751 432 -4,5
752 431,92 -3,01666666666667
753 431,84 -1,34999999999999
754 431,75 -4,48333333333333
755 431,67 -1,40000000000001
756 431,59 -7,53333333333333
757 431,5 -1,25
758 431,42 -3,34999999999999
759 431,34 -3,61666666666667
760 431,25 0,0666666666666771
761 431,17 -0,333333333333329
762 431,08 -5,23333333333333
763 431 -3,25
764 430,92 -3,45
765 430,83 -4,15000000000001
766 430,75 -5,73333333333333
767 430,67 1,16666666666666
768 430,58 0,400000000000006
769 430,5 -6,34999999999999
770 430,42 -6,93333333333332
771 430,33 -8,13333333333333
772 430,25 -5,73333333333333
773 430,17 -6,2
774 430,08 -3,34999999999999
775 430 -6,78333333333333
776 429,92 -3,7
777 429,83 -6,16666666666667
778 429,75 -6,11666666666667
779 429,67 -4
780 429,58 -1,71666666666667
781 429,5 -7,96666666666667
782 429,42 -0,700000000000003
783 429,33 -3,93333333333332
784 429,25 -7,73333333333333
785 429,17 -4,81666666666668
786 429,08 -9,05
787 429 -4,95
788 428,92 -8,05
789 428,83 -3,66666666666666
790 428,75 -4,61666666666667
791 428,67 -3,34999999999999
792 428,58 -5,66666666666667
793 428,5 -5,73333333333333
794 428,42 -4,81666666666668
795 428,33 -7,43333333333332
796 428,25 1,30000000000001
797 428,17 1,61666666666667
798 428,08 -1,01666666666667
799 428 -0,700000000000003
800 427,91 -6,21666666666667
801 427,83 -3,59999999999999
802 427,75 -7,16666666666667
803 427,66 -4,15000000000001
804 427,58 -4,66666666666667
805 427,5 -5,5
806 427,41 3,84999999999999
807 427,33 14,0666666666667
808 427,25 16,8166666666667
809 427,16 17,1666666666667
810 427,08 6,25
811 427 10,4333333333333
812 426,91 3,78333333333333
813 426,83 6,11666666666667
814 426,75 3,5
815 426,66 4,03333333333333
816 426,58 2,61666666666667
817 426,5 -0,650000000000006
818 426,41 1,75
819 426,33 -1,66666666666667
820 426,25 2,43333333333332
821 426,16 3,33333333333333
822 426,08 -0,283333333333331
823 426 -2,26666666666667
824 425,91 -1,93333333333332
825 425,83 2,31666666666668
826 425,75 -1,43333333333332
827 425,66 -0,450000000000003
828 425,58 -3,05
829 425,5 -3,06666666666668
830 425,41 2,31666666666668
831 425,33 -3,66666666666667
832 425,25 -2,81666666666668
833 425,16 -2,63333333333333
834 425,08 -2,65000000000001
835 425 -3,98333333333333
836 424,91 -4,15000000000001
837 424,83 -3,81666666666668
838 424,74 -2,33333333333333
839 424,66 -2,78333333333333
840 424,58 -4,2
841 424,49 -2,78333333333333
842 424,41 -3,16666666666667
843 424,33 -1,5
844 424,24 -2,81666666666668
845 424,16 1,28333333333333
846 424,08 -0,700000000000003
847 423,99 0,883333333333326
848 423,91 -3,23333333333333
849 423,83 -2,5
850 423,74 -0,866666666666674
851 423,66 -4,83333333333333
852 423,58 -3,41666666666667
853 423,49 -3,61666666666667
854 423,41 -4,31666666666668
855 423,33 -5,09999999999999
856 423,24 -5,86666666666667
857 423,16 -5,78333333333333
858 423,08 2,95
859 422,99 -1,95
860 422,91 -3,7
861 422,83 -8,41666666666667
862 422,74 -3,66666666666667
863 422,66 -2,81666666666668
864 422,58 -3,76666666666667
865 422,49 -4,11666666666667
866 422,41 -3,48333333333333
867 422,33 -3,5
868 422,24 -8,53333333333333
869 422,16 -4,43333333333332
870 422,08 -4,46666666666666
871 421,99 -4,71666666666667
872 421,91 -7,31666666666668
873 421,83 -4,68333333333332
874 421,74 -8,71666666666667
875 421,66 -4,93333333333332
876 421,57 -4,96666666666667
877 421,49 -3,75
878 421,41 -2,63333333333333
879 421,32 -6,59999999999999
880 421,24 -7,36666666666667
881 421,16 -6,18333333333332
882 421,07 -3,46666666666667
883 420,99 -6,2
884 420,91 -3,06666666666668
885 420,82 -1,13333333333333
886 420,74 -3,26666666666667
887 420,66 1,06666666666668
888 420,57 3,93333333333332
889 420,49 15,4833333333333
890 420,41 14,9166666666667
891 420,32 17,1833333333333
892 420,24 7,33333333333333
893 420,16 5,51666666666667
894 420,07 0,599999999999994
895 419,99 3,3
896 419,91 -2,59999999999999
897 419,82 -1,25
898 419,74 0,799999999999997
899 419,66 2,71666666666667
900 419,57 4,03333333333333
901 419,49 2,2
902 419,41 3,01666666666667
903 419,32 -2,18333333333332
904 419,24 -1,38333333333333
905 419,16 -1,34999999999999
906 419,07 1,16666666666667
907 418,99 1,13333333333333
908 418,91 -0,266666666666666
909 418,82 -0,533333333333331
910 418,74 -1,2
911 418,65 -1,43333333333332
912 418,57 0,516666666666666
913 418,49 1,76666666666667
914 418,4 -3,81666666666668
915 418,32 -4,15000000000001
916 418,24 -5,95
917 418,15 -2,53333333333333
918 418,07 -5,96666666666667
919 417,99 -6,23333333333333
920 417,9 -2,96666666666667
921 417,82 -6,41666666666667
922 417,74 -2,15000000000001
923 417,65 -4,78333333333333
924 417,57 -5,55
925 417,49 -10,8
926 417,4 -0,983333333333334
927 417,32 -2,38333333333333
928 417,24 -1,46666666666667
929 417,15 -6,93333333333332
930 417,07 -3,18333333333332
931 416,99 -9,18333333333332
932 416,9 -1,28333333333333
933 416,82 -7,8
934 416,74 -3,90000000000001
935 416,65 -5,66666666666667
936 416,57 -0,883333333333326
937 416,49 -3,84999999999999
938 416,4 -6,98333333333333
939 416,32 -3,41666666666667
940 416,24 -3,43333333333332
941 416,15 -5,3
942 416,07 -2,08333333333333
943 415,99 -1,13333333333333
944 415,9 -2,84999999999999
945 415,82 -6,28333333333333
946 415,74 -5,40000000000001
947 415,65 -3,66666666666667
948 415,57 -0,299999999999997
949 415,48 -0,633333333333326
950 415,4 -6,86666666666667
951 415,32 -7,55
952 415,23 -4,98333333333333
953 415,15 -6,66666666666667
954 415,07 -3,58333333333333
955 414,98 -3,08333333333333
956 414,9 -2,31666666666668
957 414,82 -3,59999999999999
958 414,73 -7,90000000000001
959 414,65 -2,90000000000001
960 414,57 1,75
961 414,48 7,48333333333333
962 414,4 8,59999999999999
963 414,32 8,68333333333334
964 414,23 1,58333333333333
965 414,15 2,25
966 414,07 -1,78333333333333
967 413,98 3,3
968 413,9 -3,91666666666667
969 413,82 -3,91666666666667
970 413,73 -2,53333333333333
971 413,65 0,116666666666674
972 413,57 -2,71666666666667
973 413,48 -1,75
974 413,4 -2,76666666666667
975 413,32 -0,183333333333323
976 413,23 0,416666666666671
977 413,15 -2,13333333333333
978 413,07 -0,599999999999994
979 412,98 1,7
980 412,9 -6,13333333333333
981 412,82 0,733333333333334
982 412,73 1,08333333333333
983 412,65 -5,3
984 412,57 -4,25
985 412,48 -6,13333333333333
986 412,4 -1,51666666666667
987 412,31 -6,03333333333333
988 412,23 -3,59999999999999
989 412,15 -5
