394 461,78 -5,66666666666667
395 461,7 -6,31666666666668
396 461,62 -5,84999999999999
397 461,53 -10,2
398 461,45 -5,38333333333333
399 461,37 -2,94999999999999
400 461,28 -4
401 461,2 -8,53333333333333
402 461,12 -7,31666666666668
403 461,03 -2,16666666666667
404 460,95 -8,08333333333333
405 460,87 -1,18333333333332
406 460,78 -1,21666666666667
407 460,7 -6,15000000000001
408 460,62 -5,5
409 460,53 -7,61666666666667
410 460,45 -3,86666666666667
411 460,37 -7,25
412 460,28 -5,36666666666667
413 460,2 -5,68333333333333
414 460,12 -6,28333333333334
415 460,03 -7,40000000000001
416 459,95 -4,15000000000001
417 459,87 -5,33333333333334
418 459,78 -5,83333333333333
419 459,7 -2,44999999999999
420 459,62 -4,41666666666667
421 459,53 -9,68333333333332
422 459,45 -8,23333333333333
423 459,37 -3,55
424 459,28 -2,2
425 459,2 -5,46666666666666
426 459,11 -4,03333333333333
427 459,03 -7,71666666666667
428 458,95 -9,51666666666667
429 458,86 -6,90000000000001
430 458,78 -6,78333333333334
431 458,7 -6,18333333333332
432 458,61 -9,93333333333332
433 458,53 -3,59999999999999
434 458,45 -3,45
435 458,36 -9,05000000000001
436 458,28 -8,90000000000001
437 458,2 -10,1666666666667
438 458,11 -6,3
439 458,03 -3,73333333333333
440 457,95 -7,05000000000001
441 457,86 -2,09999999999999
442 457,78 -5,48333333333333
443 457,7 -5,7
444 457,61 -5,43333333333332
445 457,53 -10,6666666666667
446 457,45 -5,61666666666667
447 457,36 -5,76666666666665
448 457,28 -4,90000000000001
449 457,2 -11,7333333333333
450 457,11 -6,18333333333334
451 457,03 -4,43333333333332
452 456,95 -3,23333333333333
453 456,86 -6,25
454 456,78 -5,66666666666667
455 456,7 -7,13333333333333
456 456,61 -5,98333333333333
457 456,53 -3,06666666666668
458 456,45 -7,63333333333333
459 456,36 -7,63333333333334
460 456,28 -8,53333333333333
461 456,2 -3,91666666666667
462 456,11 -6,86666666666667
463 456,03 -10,6833333333333
464 455,94 -4,28333333333333
465 455,86 -3,2
466 455,78 -6,78333333333333
467 455,69 -4,86666666666667
468 455,61 -7,68333333333334
469 455,53 -8,9
470 455,44 -5,5
471 455,36 -10,45
472 455,28 -7,11666666666667
473 455,19 -6,05
474 455,11 -4,84999999999999
475 455,03 -6,59999999999999
476 454,94 -4,15000000000001
477 454,86 -6,95
478 454,78 -6,73333333333333
479 454,69 -9,96666666666667
480 454,61 -5,18333333333332
481 454,53 -3,76666666666667
482 454,44 -11,3166666666667
483 454,36 -7,91666666666666
484 454,28 -3,53333333333333
485 454,19 -9,01666666666667
486 454,11 -9,55
487 454,03 -8,43333333333332
488 453,94 -6,40000000000001
489 453,86 -8,26666666666667
490 453,78 -1,73333333333333
491 453,69 -4,96666666666667
492 453,61 -3,36666666666667
493 453,53 -5,51666666666667
494 453,44 -2,59999999999999
495 453,36 -7,44999999999999
496 453,28 -4,88333333333333
497 453,19 -8,09999999999999
498 453,11 -4,41666666666666
499 453,03 -10,9333333333333
500 452,94 -7,23333333333333
501 452,86 -6,61666666666667
502 452,77 -6,01666666666667
503 452,69 -6,48333333333333
504 452,61 -6,06666666666668
505 452,52 -2,13333333333333
506 452,44 -7,03333333333333
507 452,36 -4,83333333333334
508 452,27 -3,11666666666667
509 452,19 -3,51666666666667
510 452,11 -4,84999999999999
511 452,02 -3,90000000000001
512 451,94 -4,41666666666667
513 451,86 -4,90000000000001
514 451,77 -6,43333333333332
515 451,69 -9,23333333333333
516 451,61 -5,71666666666667
517 451,52 -1,75
518 451,44 -4,96666666666667
519 451,36 -5,51666666666667
520 451,27 -7,38333333333333
521 451,19 -5,93333333333332
522 451,11 -6,21666666666667
523 451,02 -5,5
524 450,94 -9,66666666666667
525 450,86 -4,18333333333332
526 450,77 -8,41666666666667
527 450,69 -7,28333333333333
528 450,61 -7,38333333333333
529 450,52 -6,7
530 450,44 -5,13333333333333
531 450,36 -10,7333333333333
532 450,27 -3,78333333333333
533 450,19 -4,11666666666667
534 450,11 -3,63333333333333
535 450,02 -6,63333333333333
536 449,94 -3,48333333333333
537 449,85 -6,86666666666667
538 449,77 -10,6666666666667
539 449,69 -4,86666666666667
540 449,6 -4,81666666666668
541 449,52 -5,90000000000001
542 449,44 -8,55
543 449,35 -2,16666666666667
544 449,27 -5,90000000000001
545 449,19 -6,18333333333334
546 449,1 -6,34999999999999
547 449,02 -8,15000000000001
548 448,94 -7,16666666666667
549 448,85 -6,65000000000001
550 448,77 -6,78333333333333
551 448,69 -5,93333333333334
552 448,6 -7,23333333333333
553 448,52 -3,18333333333332
554 448,44 -5,51666666666666
555 448,35 -2,45
556 448,27 -4,38333333333334
557 448,19 -5,7
558 448,1 -4,8
559 448,02 -7,25
560 447,94 -10,65
561 447,85 -7,73333333333333
562 447,77 -9,81666666666667
563 447,69 -5,48333333333333
564 447,6 -8,34999999999999
565 447,52 -5,48333333333333
566 447,44 -8,95
567 447,35 -5,05
568 447,27 -1,83333333333333
569 447,19 -5,78333333333334
570 447,1 -7,15000000000001
571 447,02 -4,88333333333333
572 446,94 -7,13333333333334
573 446,85 -3,15000000000001
574 446,77 -4,38333333333333
575 446,68 -5,75
576 446,6 -9,05
577 446,52 -7,76666666666666
578 446,43 -4,48333333333333
579 446,35 -7,78333333333332
580 446,27 -5,03333333333333
581 446,18 -3,48333333333333
582 446,1 -7,3
583 446,02 -6,46666666666667
584 445,93 -7,16666666666667
585 445,85 -4,34999999999999
586 445,77 -5,58333333333333
587 445,68 -4,56666666666668
588 445,6 -4,15000000000001
589 445,52 -9,2
590 445,43 -4,98333333333333
591 445,35 -8,65000000000001
592 445,27 -7,66666666666667
593 445,18 -5,36666666666667
594 445,1 -8,36666666666667
595 445,02 -13,05
596 444,93 -8,68333333333332
597 444,85 -3,95
598 444,77 -3,16666666666667
599 444,68 -7
600 444,6 -10,75
601 444,52 -4,6
602 444,43 -6,59999999999999
603 444,35 -8,23333333333333
604 444,27 -4,98333333333333
605 444,18 -8,71666666666667
606 444,1 -4,95
607 444,02 -4,40000000000001
608 443,93 -8,51666666666667
609 443,85 -8,16666666666666
610 443,77 -5,68333333333332
611 443,68 -1,34999999999999
612 443,6 -8,11666666666667
613 443,51 -6,23333333333333
614 443,43 -8,96666666666667
615 443,35 -9,28333333333332
616 443,26 -4,68333333333332
617 443,18 -6,23333333333333
618 443,1 -6,38333333333333
619 443,01 -6,98333333333333
620 442,93 -6,36666666666667
621 442,85 -7,01666666666667
622 442,76 -6,56666666666668
623 442,68 -9,15000000000001
624 442,6 -5,78333333333333
625 442,51 -4,58333333333333
626 442,43 -7,59999999999999
627 442,35 -5,91666666666667
628 442,26 -7,90000000000001
629 442,18 -4,78333333333333
630 442,1 -5,06666666666668
631 442,01 -7,08333333333333
632 441,93 -5,86666666666667
633 441,85 -4,5
634 441,76 -8,93333333333332
635 441,68 -3,91666666666667
636 441,6 -5,78333333333333
637 441,51 -7,81666666666667
638 441,43 -6,01666666666667
639 441,35 -8,36666666666667
640 441,26 -3,34999999999999
641 441,18 -5,53333333333333
642 441,1 -7,76666666666667
643 441,01 -8,5
644 440,93 -6,86666666666667
645 440,85 -7,2
646 440,76 -9,56666666666667
647 440,68 -3,7
648 440,6 -4,45
649 440,51 -4,11666666666667
650 440,43 -3,95
651 440,34 -5,61666666666667
652 440,26 -6,11666666666667
653 440,18 -10,35
654 440,09 -4,90000000000001
655 440,01 -3,96666666666667
656 439,93 -8,01666666666667
657 439,84 -5,58333333333333
658 439,76 -3,66666666666667
659 439,68 -7,11666666666667
660 439,59 -7,63333333333333
661 439,51 -5
662 439,43 -3,15000000000001
663 439,34 -5,05000000000001
664 439,26 -2,63333333333333
665 439,18 -7,93333333333332
666 439,09 -9,58333333333333
667 439,01 -5,76666666666667
668 438,93 -6,21666666666668
669 438,84 -5,28333333333334
670 438,76 -8,11666666666667
671 438,68 -3,86666666666667
672 438,59 -6,43333333333332
673 438,51 -1,53333333333333
674 438,43 -3,58333333333333
675 438,34 -10,0666666666667
676 438,26 -8,2
677 438,18 -2,15000000000001
678 438,09 -4,78333333333334
679 438,01 -4,08333333333333
680 437,93 -4,73333333333333
681 437,84 -7,86666666666667
682 437,76 -0,866666666666674
683 437,68 -7,95
684 437,59 -9,96666666666667
685 437,51 -4,55
686 437,43 -10,75
687 437,34 -2,71666666666667
688 437,26 -7,21666666666667
689 437,17 -0,866666666666667
690 437,09 -3
691 437,01 -8,16666666666667
692 436,92 -6,88333333333333
693 436,84 -8,06666666666668
694 436,76 -6,01666666666667
695 436,67 -3,38333333333333
696 436,59 -7,66666666666667
697 436,51 -9,66666666666667
698 436,42 -6,78333333333333
699 436,34 -5,53333333333333
700 436,26 -6,3
701 436,17 -7,40000000000001
702 436,09 -4,95
703 436,01 -5,31666666666668
704 435,92 -3,93333333333332
705 435,84 -5,84999999999999
706 435,76 -5
707 435,67 -7,88333333333334
708 435,59 -5,56666666666668
709 435,51 -6,90000000000001
710 435,42 -3,06666666666668
711 435,34 -8,11666666666667
712 435,26 -4,78333333333333
713 435,17 -7,51666666666667
714 435,09 -5,03333333333333
715 435,01 -3,56666666666668
716 434,92 -5,38333333333333
717 434,84 -6,45
718 434,76 -8,43333333333332
719 434,67 -3,84999999999999
720 434,59 -7,34999999999999
721 434,51 -0,25
722 434,42 0,666666666666671
723 434,34 -2,86666666666665
724 434,25 -6,7
725 434,17 -4,73333333333333
726 434,09 -5,90000000000001
727 434 -4,30000000000001
728 433,92 -7,15000000000001
729 433,84 -5,09999999999999
730 433,75 -7,08333333333333
731 433,67 -6,43333333333332
732 433,59 -6,09999999999999
733 433,5 -5,45
734 433,42 -8,78333333333333
735 433,34 -4,53333333333333
736 433,25 -6
737 433,17 -9,3
738 433,09 -7,76666666666667
739 433 -7,56666666666668
740 432,92 -6,63333333333333
741 432,84 -4,51666666666667
742 432,75 -7,09999999999999
743 432,67 -7,38333333333333
744 432,59 -4,84999999999999
745 432,5 -5,66666666666667
746 432,42 -1,05
747 432,34 -9,26666666666667
748 432,25 -3,63333333333333
749 432,17 -6,88333333333333
750 432,09 -6,35
751 432 -7
752 431,92 -5,81666666666668
753 431,84 -8,96666666666667
754 431,75 -11,1666666666667
755 431,67 -5,81666666666668
756 431,59 -7,43333333333332
757 431,5 -3,11666666666667
758 431,42 -5,45
759 431,34 -12,4166666666667
760 431,25 -4,95
761 431,17 -8,03333333333333
762 431,08 -6,81666666666668
763 431 -6,13333333333333
764 430,92 -3
765 430,83 -7,46666666666667
766 430,75 -3,58333333333333
767 430,67 -8,18333333333332
768 430,58 -6
769 430,5 -9,59999999999999
770 430,42 -7,88333333333333
771 430,33 -8,2
772 430,25 -9,38333333333333
773 430,17 -6,96666666666666
774 430,08 -6,51666666666667
775 430 -10,1
776 429,92 -7,68333333333332
777 429,83 -6,53333333333333
778 429,75 -5,7
779 429,67 -8,18333333333332
780 429,58 -6,34999999999999
781 429,5 -8,23333333333333
782 429,42 -5,34999999999999
783 429,33 -6,98333333333333
784 429,25 -6,58333333333333
785 429,17 -7,3
786 429,08 -5,38333333333333
787 429 -6,5
788 428,92 -5,45
789 428,83 -4,76666666666666
790 428,75 -6,84999999999999
791 428,67 -6,43333333333332
792 428,58 -4,45
793 428,5 -6,2
794 428,42 -3,13333333333333
795 428,33 13,0833333333333
796 428,25 53,6
797 428,17 94,8166666666667
798 428,08 60,9166666666667
799 428 21,1666666666667
800 427,91 6,06666666666668
801 427,83 2,98333333333333
802 427,75 0,0333333333333314
803 427,66 -0,783333333333331
804 427,58 0,650000000000006
805 427,5 3,36666666666667
806 427,41 -0,866666666666674
807 427,33 6,84999999999999
808 427,25 7,7
809 427,16 9,18333333333332
810 427,08 3,8
811 427 5,06666666666668
812 426,91 3,34999999999999
813 426,83 -0,233333333333334
814 426,75 1,66666666666667
815 426,66 2,09999999999999
816 426,58 1,06666666666668
817 426,5 -0,150000000000006
818 426,41 1,31666666666668
819 426,33 1,66666666666667
820 426,25 -3,75
821 426,16 -1,73333333333333
822 426,08 -3,38333333333333
823 426 -4,76666666666667
824 425,91 -3,25
825 425,83 -0,799999999999997
826 425,75 -2,15000000000001
827 425,66 -3,55
828 425,58 -3,33333333333333
829 425,5 -4,09999999999999
830 425,41 -3,40000000000001
831 425,33 -4,61666666666667
832 425,25 -4,59999999999999
833 425,16 -4,05
834 425,08 -8,3
835 425 -8,03333333333333
836 424,91 -2,61666666666667
837 424,83 -12,2833333333333
838 424,74 -4,3
839 424,66 -4,40000000000001
840 424,58 -5,90000000000001
841 424,49 -6,63333333333333
842 424,41 -4,65000000000001
843 424,33 -4,71666666666667
844 424,24 -6,33333333333333
845 424,16 -2,15000000000001
846 424,08 -0,633333333333326
847 423,99 4,13333333333333
848 423,91 0,916666666666657
849 423,83 -4,15000000000001
850 423,74 -5,28333333333333
851 423,66 -5,08333333333333
852 423,58 -4,78333333333333
853 423,49 -4,56666666666668
854 423,41 -4,55
855 423,33 -5,08333333333333
856 423,24 -5,48333333333333
857 423,16 -5,53333333333333
858 423,08 -3,15000000000001
859 422,99 -4,51666666666667
860 422,91 -4,13333333333333
861 422,83 -6,26666666666667
862 422,74 -2,53333333333333
863 422,66 -7,68333333333332
864 422,58 -2,01666666666667
865 422,49 -5,28333333333333
866 422,41 -8,56666666666668
867 422,33 -9,3
868 422,24 -4,16666666666667
869 422,16 -6,8
870 422,08 -3,76666666666666
871 421,99 -4,56666666666668
872 421,91 -5,81666666666668
873 421,83 -6
874 421,74 -10,1
875 421,66 -8,61666666666667
876 421,57 -5,51666666666667
877 421,49 -5
878 421,41 -2,66666666666667
879 421,32 -7,33333333333333
880 421,24 -11,0833333333333
881 421,16 -5,26666666666667
882 421,07 -5,55
883 420,99 -5,33333333333333
884 420,91 -4,56666666666668
885 420,82 -4,68333333333332
886 420,74 -4,34999999999999
887 420,66 -2,63333333333333
888 420,57 -3,31666666666668
889 420,49 -5,18333333333332
890 420,41 -1,75
891 420,32 -5,01666666666667
892 420,24 -3,51666666666667
893 420,16 -1,48333333333333
894 420,07 -3,33333333333333
895 419,99 -6,43333333333332
896 419,91 -8,01666666666667
897 419,82 -3,59999999999999
898 419,74 -3,46666666666667
899 419,66 -5,5
900 419,57 -2,28333333333333
901 419,49 -4,71666666666667
902 419,41 -1,53333333333333
903 419,32 -7,65000000000001
904 419,24 -6,90000000000001
905 419,16 -8,3
906 419,07 -8,7
907 418,99 -5,28333333333333
908 418,91 -4,84999999999999
909 418,82 -5,93333333333332
910 418,74 -11,05
911 418,65 -4,53333333333333
912 418,57 -6,98333333333333
913 418,49 -2,78333333333333
914 418,4 -5,01666666666667
915 418,32 -8,88333333333333
916 418,24 -9,23333333333333
917 418,15 -0,933333333333323
918 418,07 -4,34999999999999
919 417,99 -9,48333333333333
920 417,9 -2,90000000000001
921 417,82 -5,84999999999999
922 417,74 -3,66666666666666
923 417,65 -5,15000000000001
924 417,57 -7,09999999999999
925 417,49 -7,36666666666667
926 417,4 -7,90000000000001
927 417,32 -7,03333333333333
928 417,24 -5,78333333333333
929 417,15 -6,8
930 417,07 -3,95
931 416,99 -9,95
932 416,9 -5,41666666666667
933 416,82 -7,5
934 416,74 -9,25
935 416,65 -3,21666666666667
936 416,57 -4,58333333333333
937 416,49 -6,46666666666667
938 416,4 -7,43333333333332
939 416,32 -6,45
940 416,24 -3,25
941 416,15 -9,5
942 416,07 -6,93333333333332
943 415,99 0,233333333333334
944 415,9 -5,2
945 415,82 -6,98333333333333
946 415,74 -7,68333333333332
947 415,65 -6,83333333333333
948 415,57 -4,83333333333333
949 415,48 -5,96666666666667
950 415,4 -7,08333333333333
951 415,32 -10,05
952 415,23 -6,7
953 415,15 -3,68333333333332
954 415,07 -3,45
955 414,98 -11,3333333333333
956 414,9 -5,08333333333333
957 414,82 -6,5
958 414,73 -9,46666666666667
959 414,65 -7,38333333333333
960 414,57 -7,2
961 414,48 -5,53333333333334
962 414,4 -5,58333333333333
963 414,32 -8,61666666666666
964 414,23 -9,68333333333332
965 414,15 -8,58333333333333
966 414,07 -7,25
967 413,98 -5,86666666666667
968 413,9 -6,08333333333333
969 413,82 -8,08333333333333
970 413,73 -9,21666666666667
971 413,65 -7,5
972 413,57 -6,68333333333332
973 413,48 -5,25
974 413,4 -5,88333333333333
975 413,32 -5,43333333333332
976 413,23 -2,73333333333333
977 413,15 -4,31666666666668
978 413,07 -6,73333333333333
979 412,98 -4,73333333333333
980 412,9 -6,09999999999999
981 412,82 -6,75
982 412,73 -2,21666666666667
983 412,65 -6,71666666666667
984 412,57 -5,75
985 412,48 -6,69999999999999
986 412,4 -6,36666666666667
987 412,31 -8,08333333333333
